name	La100	La101	La102	La103	La104	La105	La106	La107	La108	La109	La110	La111	La112	La113	La114	La115	La116	La117	La118	La119	La120	La121	La122	La123	La124	La125	La34	La35	La36	La37	La38	La39	La40	La41	La42	La43	La44	La46	La47	La48	La49	La50	La51	La52	La53	La54	La55	La56	La57	La58	La59	La60	La61	La62	La63	La64	La65	La66	La67	La68	La69	La70	La73	La74	La75	La76	La77	La78	La79	La80	La81	La82	La83	La84	La85	La86	La87	La88	La89	La90	La91	La92	La93	La94	La95	La96	La97	La98	La99	Lasse10	Lasse11	Lasse12	Lasse13	Lasse14	Lasse15	Lasse16	Lasse17	Lasse18	Lasse19	Lasse20	Lasse21	Lasse22	Lasse23	Lasse24	Lasse25	Lasse26	Lasse27	Lasse28	Lasse29	Lasse30	Lasse31	Lasse32	Lasse33	Lasse4	Lasse5	Lasse6	Lasse7	Lasse8	Lasse9
Brevibacterium sp. LE-L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.247999034224663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Brevibacterium sp. SMBL_HHYL_HB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09404093671666237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17910541555428094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8402000491524114	0.0	0.4161308560837599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Brevibacterium sp. W7.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21574097246763724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.424717414341223	0.0	0.0	0.0	0.0	3.8511181334713336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.393820236578419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Brevibacterium zhoupengii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13677675218760185	0.0	0.0805414560162116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Brevundimonas albigilva	0.0	0.0	0.0	0.0	0.0	0.0	0.12696576432562803	2.4077288821446636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9659517255306258	0.0	0.0	0.0	0.17701823381959977	5.146149498619136	0.0	0.0	0.0	0.0	0.0	0.0	3.4141140515385153	4.3063361003179095	3.035981433790802	2.2016249137860493	0.0	0.0	1.7774391385252308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7292299122684862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2507475817759933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.058701802086402	0.0	0.0	2.0160222696997767	2.334291947869261	3.2263468876049273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8718435066267728	0.10738860802161546	1.3182341753263818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Brevundimonas bullata	1.4985466068709192	0.0	2.9802496759972086	0.0	0.0	0.0	0.0	1.884309559939302	0.0	1.0934421432519428	0.3019656250835916	1.1597133993045117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10510457633038736	14.774429205713004	0.0	4.138270480784316	0.0	0.0	0.0	1.4048984733241432	4.043029797874557	4.454830448604733	1.2649922640795008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.49919822753201	0.0	0.37621953978978173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.11999758556166	0.0	0.0	0.0	0.0	0.0	2.608580991200276	0.0	0.0	0.0	0.9450104389217704	2.0230530214866933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37776436318480516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Brevundimonas diminuta	3.3496924153585255	4.568783758816689	10.679228005656665	4.696116010025903	0.0	4.283526783924221	0.3990352593091167	3.977986848760749	3.41463662274181	4.738249287425085	0.8555692710701761	2.971765585717811	1.916268999017108	0.0	5.069863517672712	0.0	5.369128393431202	3.15443417905548	0.0	0.0	3.453379986291629	3.9319034510612516	4.084480528549827	7.6852741853705915	0.0	0.5697774401068367	35.52503202272565	8.931350418271146	6.621232769254906	7.17969202074169	5.171757699458976	1.6844086358098118	3.4582116266440446	6.828228103077031	9.800626986930414	4.553972150686203	6.919392586184726	0.0	0.0	5.480437343786129	0.0	9.037139179996323	7.744840093266934	3.843595569310665	9.271471892935015	0.0	3.914955536772633	4.034869795293135	18.152543428467297	0.0	3.8086539131646804	3.2507559075572634	0.0	3.881707544767886	4.734209366660954	0.0	1.846895922604383	10.58128663982689	3.0424349611791235	9.22986748216106	0.0	0.5014951635519866	8.687711503190307	3.35882682587153	6.008798213315627	1.1612296191644953	4.867950985403276	0.0	6.398202544746134	3.35134634958823	7.043168676240746	0.0	0.0	0.0	2.961032708621547	4.046106042973387	8.799127875286166	0.0	0.0	4.182345426384633	6.906513119441416	4.495356740662521	7.138419957831581	9.582199895028868	6.875774541565754	0.31263257642880427	1.5257261365968524	0.37138560274142013	2.456709144926439	0.0	0.0	0.0	8.01743081313411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Brevundimonas fontaquae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17701823381959977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.524403920876016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8190090470655342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0259578615880636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Brevundimonas goettingensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17614661463209508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08850911690979989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12375039483640168	0.0	0.09396503201891353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Brevundimonas intermedia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18872851567724475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.375909572589191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09769768013400133	0.0	0.14318481069548727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Brevundimonas mediterranea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.884309559939302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21020915266077472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9765923456275614	3.563864358883787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Brevundimonas naejangsanensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9880868056498207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3781539105684901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Brevundimonas nasdae	0.0	4.020529707758686	10.43087386599023	0.0	6.060536630260592	0.0	0.0	2.0936772888214468	0.0	1.7312833934822425	0.0	1.0872313118479797	0.7391323281923131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1783896152265747	4.3229667292709575	0.0	0.1548909545921498	0.0	0.0	5.379751625019611	3.400906746667116	3.9963582223092087	0.0	1.945244039987275	2.3359727721052996	3.8608530554574356	2.6143173457643014	0.0	0.0	0.0	2.2217989231565385	0.0	0.0	2.5170730303117534	3.382364100993385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5472284215124098	0.0	0.0	0.0	0.0	0.3223897479977057	0.0	2.6124208645667455	1.2179996378342488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5750173982029505	0.0	4.692868200152621	0.0	0.0	3.04170576464337	0.0	0.0	0.0	2.5216315513233862	0.0	0.14328993086320194	1.5983797621490834	0.09396503201891353	1.557913116294815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Brevundimonas olei	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06638183768234991	4.482130208474731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1720992136627535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Brevundimonas phoenicis	0.0	0.0	9.18910316765806	3.0994365666170958	0.0	0.0	2.8748676636588635	3.3498836621143147	2.3414651127372412	16.037151434361824	1.8998670578175971	8.842814669696901	1.0950108565812047	0.0	4.1041752285921955	0.0	6.345333555873239	13.248623552033017	0.0	2.95897763016079	0.0	0.0	0.0	0.0	0.0	0.7799865927676115	4.482130208474731	0.0	0.0	5.668177911111861	0.0	0.0	6.808354139955463	2.066437452246996	13.809974390674673	3.457645521817302	0.0	0.0	3.6212362013791086	42.65853932460554	9.809733044128553	21.403750689464974	3.872420046633467	5.688521442579784	12.642916217638657	18.392671588733933	6.297971950460322	5.331792229494499	26.68579033928526	0.0	0.0	4.4697893728912375	4.40057573468623	7.078407875753204	5.351714936225426	4.74427790513137	1.0944568430248196	5.18267100726215	4.259408945650772	0.0	8.621477978640128	3.4746450617530504	18.244194156699646	9.703277496962198	15.833995291845234	5.951301798218039	27.686471229481132	11.449058380414312	14.076045598441496	5.26640140649579	36.78099197592389	5.0136904614008495	3.634243650258485	10.874867317601243	5.922065417243094	5.602300674886227	34.02329445110651	5.87553940495117	4.615880829726688	7.604264411608424	0.0	13.03653454792131	13.562997919880003	4.202719252205644	6.082415940615859	0.20190853894360275	1.089804383283466	0.14318481069548727	1.4380736458105985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Brevundimonas pondensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0829772971029374	2.4900723380415175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Brevundimonas sp.	4.58378962101693	8.772064816928044	17.88149805598325	3.38120352721865	5.194745683080507	0.9518948408720491	0.24486254548513978	19.889934243803744	2.3414651127372412	2.7336053581298567	0.6920045574832308	4.566371509761515	1.7246420991153972	4.58954602646928	4.345597300862324	0.0	4.1488719403786565	2.944138567118448	1.8780563141867426	5.49524417029861	3.453379986291629	7.148915365565912	3.8121818266465057	5.283626002442282	6.351050503482094	1.0953003217587736	8.300241126805059	8.33592705705307	9.518022105803928	8.124388339260333	6.81731696746865	1.6844086358098118	3.9985571933071764	6.648537889838161	17.076850052984813	5.481633144344503	3.9314730603322308	2.6609391406403247	2.0278922727723008	7.850356195153103	3.9656367625200537	7.6102224673653245	7.163977086271913	3.6898517465382383	5.478597027643418	0.0	5.446894659857576	8.35794457596435	4.499348371158561	3.104465357165414	4.8340607359397865	0.0	4.2005495649277655	3.4250360689128407	8.02757240433814	4.217135915672329	1.5390799355036526	6.910228009682867	3.3466784572970356	7.4717974855589535	5.234468772745792	0.6626900375508396	9.122097078349823	3.9186312968501182	3.247999034224663	1.0160759167689335	6.693432604929504	6.333521657250471	6.398202544746134	2.2741278800777276	9.651749667441022	4.774943296572237	3.1981344122274664	0.0	4.410048714968261	2.9567698006343974	10.265649187833858	8.225755166931638	5.539056995672025	4.562558646965055	5.843972639527353	8.990713481325042	10.945577268675091	13.44870160705806	8.726944610448841	0.3973038992116054	2.3975696432236253	0.4877232614315035	3.2955854383159546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Brevundimonas sp. 'scallop'	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08850911690979989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0239876225272013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Brevundimonas sp. BH3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1387102853612533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Brevundimonas sp. Bb-A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8845342738698314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2489318913088122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.354799299812881	0.7257685119778097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3860153104185966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Brevundimonas sp. C43	3.3496924153585255	0.0	12.666061122988136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.971765585717811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6472229174029117	3.984115740866428	0.0	6.41431924521569	6.612874229630504	0.0	0.0	0.0	3.144578731680211	0.0	9.360942754188306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3680710537810246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.910058748325826	0.0	0.0	0.0	0.0	0.0	1.6380180941310685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.707045562470321	0.0	0.0	2.470223268775856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Brevundimonas sp. CEF1	0.0	0.0	0.0	1.1270678424062166	0.0	0.0	0.25393152865125607	0.0	0.0	0.0	0.21389231776754403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.060850017875487425	3.154091628185922	0.0	0.0	0.0	0.0	0.0	0.0	1.1679863860526498	0.0	0.0	0.0	0.0	0.0	2.2217989231565385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0424349611791235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Brevundimonas sp. DS20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5475054282906023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13276367536469982	0.0	0.0	0.0	0.0	0.0	0.0	2.0533131533199014	2.6953531985830383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0160759167689335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Brevundimonas sp. GW460-12-10-14-LB2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.826464339908953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1493591347852873	4.648135031010833	0.0	0.0	0.0	0.0	0.0	0.0	3.683649371396819	5.494290886612505	2.4456517105537015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.374490137586752	0.0	0.0	0.0	0.0	0.0	1.0080111348498884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0171507577312349	0.28189509605674057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
