Geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	n_samples_with_counts	pct_total_reads	Chr	gene	product	organism	contrast
I6J55_RS03975	0.010645782946453	-1.28922677968623	3.54945260876886	-0.363218479520255	0.716441684275647	NA	2	0.000121973217662969	NZ_CP069563.1	tssO	type VI secretion system TssO	B. fragilis	CRC vs Paired
I6J55_RS03980	0.20400478596452	0.0884157228014336	1.70231806778319	0.0519384270629114	0.958577755213512	NA	13	0.00161275698909925	NZ_CP069563.1		PKD domain-containing protein	B. fragilis	CRC vs Paired
I6J55_RS03985	0.853988934860054	0.120683312919749	1.21206780631362	0.0995681201093812	0.920687204484928	NA	21	0.00227683339637542	NZ_CP069563.1	tssR	type VI secretion system protein TssR domain-containing protein	B. fragilis	CRC vs Paired
I6J55_RS03990	0.228227827879109	-0.634126473463579	1.42382815644884	-0.445367280167538	0.65605435379598	NA	16	0.00128749507533134	NZ_CP069563.1		DUF5457 domain-containing protein	B. fragilis	CRC vs Paired
I6J55_RS03995	1.09330463958964	0.582713393232445	1.02880145288912	0.566400243308413	0.571121729397602	NA	28	0.00757589207484439	NZ_CP069563.1	tssD	type VI secretion system tube protein TssD	B. fragilis	CRC vs Paired
I6J55_RS04005	0.0590259528433511	-0.748054802548156	2.10581649096187	-0.355232664270032	0.722415295868682	NA	11	0.000474340290911545	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04010	0.0188817399357162	-1.26471594281341	3.54931309052871	-0.356326959768156	0.721595721599968	NA	3	9.4868058182309e-05	NZ_CP069563.1		immunity 17 family protein	B. fragilis	CRC vs Paired
I6J55_RS04020	0.0010018334089785	-1.29935245584555	3.54946351025881	-0.366070098224734	0.714312769351977	NA	1	2.71051594806597e-05	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04025	0.204183266989914	-1.53291408924415	1.47192439261657	-1.04143534609081	0.297673545173648	NA	15	0.00100289090078441	NZ_CP069563.1		FRG domain-containing protein	B. fragilis	CRC vs Paired
I6J55_RS04030	0.283668064306016	-1.27970830588916	1.81440554123927	-0.705304451955708	0.480620790525956	NA	11	0.00134170539429266	NZ_CP069563.1	tssD	type VI secretion system tube protein TssD	B. fragilis	CRC vs Paired
I6J55_RS04035	0.74766812692896	-0.403959693491327	1.19544276974523	-0.337916380202306	0.735426203299775	NA	21	0.00314419849975653	NZ_CP069563.1		P-loop NTPase fold protein	B. fragilis	CRC vs Paired
I6J55_RS04040	0.0850014493152468	-0.58024646076714	1.89921003434721	-0.305519900523578	0.759970215635113	NA	12	0.00105710121974573	NZ_CP069563.1		DNA methylase	B. fragilis	CRC vs Paired
I6J55_RS04045	0.209202715801446	-1.20911744061002	1.38803127852677	-0.871102445107254	0.383698219189795	NA	16	0.00111131153870705	NZ_CP069563.1	ltrA	group II intron reverse transcriptase/maturase	B. fragilis	CRC vs Paired
I6J55_RS04050	0.0326413097242124	-1.365632425501	3.54914945865347	-0.384777378752348	0.700402360331866	NA	6	0.000216841275845278	NZ_CP069563.1		DNA methylase	B. fragilis	CRC vs Paired
I6J55_RS04055	0.0106827251506509	0	3.54949929464442	0	1	NA	2	5.42103189613194e-05	NZ_CP069563.1		tyrosine-type recombinase/integrase	B. fragilis	CRC vs Paired
I6J55_RS22020	0.0164120128622272	-1.54990017020432	3.54914318286542	-0.436696997091282	0.662331107313859	NA	3	8.13154784419792e-05	NZ_CP069563.1		tyrosine-type recombinase/integrase	B. fragilis	CRC vs Paired
I6J55_RS04065	9.83543196375982e-05	-1.33072468884655	3.54949565855382	-0.3749052870764	0.707730906871557	NA	1	2.71051594806597e-05	NZ_CP069563.1		tyrosine-type recombinase/integrase	B. fragilis	CRC vs Paired
I6J55_RS04070	0.0863113085401586	-2.1133536915349	3.54800686656067	-0.595645321730598	0.551412192895512	NA	4	0.000298156754287257	NZ_CP069563.1		SMODS domain-containing nucleotidyltransferase	B. fragilis	CRC vs Paired
I6J55_RS04075	0	NA	NA	NA	NA	NA	0	0	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04080	0	NA	NA	NA	NA	NA	0	0	NZ_CP069563.1		SLATT domain-containing protein	B. fragilis	CRC vs Paired
I6J55_RS04085	0.0613451254147613	-0.797757194346261	2.1865265616505	-0.364851362127554	0.715222362524045	NA	10	0.000731839305977813	NZ_CP069563.1		N-6 DNA methylase	B. fragilis	CRC vs Paired
I6J55_RS04090	1.21038612448608	-0.837720792515757	0.954006467010289	-0.878108085725086	0.379885065416983	NA	31	0.00661365891328097	NZ_CP069563.1		Panacea domain-containing protein	B. fragilis	CRC vs Paired
I6J55_RS04095	0.521977512539425	-0.570934695449585	0.881684910954417	-0.647549581892643	0.517276315879099	NA	29	0.00380827490703269	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS21940	0.16850972266216	-0.36810118828168	1.55288296337975	-0.237043741841646	0.812622856032925	NA	14	0.00197867664208816	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04100	0.0672929517757815	-1.18864827758397	2.5805238581271	-0.460622859130109	0.645069208381587	NA	8	0.000433682551690556	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04105	0	NA	NA	NA	NA	NA	0	0	NZ_CP069563.1		DUF7688 family protein	B. fragilis	CRC vs Paired
I6J55_RS04110	4.91771598187991e-05	-1.33247663677881	3.54949747419393	-0.375398671633484	0.70736399266928	NA	1	1.35525797403299e-05	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04115	0.0358821291891099	-1.05214447581958	3.54915104679884	-0.296449619062722	0.766886736741193	NA	4	0.000243946435325938	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04120	4.91771598187991e-05	-1.33247663677881	3.54949747419393	-0.375398671633484	0.70736399266928	NA	1	1.35525797403299e-05	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04125	0.0452457565567147	-1.24570591049471	3.54907084082894	-0.350994941031877	0.725592143729557	NA	5	0.000298156754287257	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04135	0.743674858125485	0.207723312645498	0.842703003663606	0.246496466421067	0.805297939459762	NA	33	0.00714220952315384	NZ_CP069563.1		ATP-binding protein	B. fragilis	CRC vs Paired
I6J55_RS04140	0.0305243111489076	-0.997496476427528	2.71251449012568	-0.367738672017678	0.713068101911186	NA	9	0.000582760928834184	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04145	0.307680781473107	-1.80707854151572	3.54864293123475	-0.509230874036388	0.610590404593629	NA	4	0.000216841275845278	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04150	0	NA	NA	NA	NA	NA	0	0	NZ_CP069563.1		beta barrel domain-containing protein	B. fragilis	CRC vs Paired
I6J55_RS04155	0.0317404424902524	-0.577845501883628	3.54836599380187	-0.1628483372045	0.870637848630699	NA	2	0.000284604174546927	NZ_CP069563.1		STAS-like domain-containing protein	B. fragilis	CRC vs Paired
I6J55_RS04160	0.0124843692263659	-0.971919454909737	3.54904186067034	-0.273854040911809	0.784196791817722	NA	1	5.42103189613194e-05	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04190	0.0369148802685751	-1.06126158675564	2.65017444424714	-0.400449709663216	0.688825317298594	NA	9	0.000867365103381111	NZ_CP069563.1		SPFH domain-containing protein	B. fragilis	CRC vs Paired
I6J55_RS04200	0.00086329708623347	-1.30401991852182	3.54946825083382	-0.367384584498112	0.71333216867926	NA	2	9.4868058182309e-05	NZ_CP069563.1		ribonuclease H family protein	B. fragilis	CRC vs Paired
I6J55_RS04205	0.00281674035383197	-1.31464488870757	3.54947909617676	-0.37037685054227	0.711101719908246	NA	2	6.77628987016493e-05	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04210	0	NA	NA	NA	NA	NA	0	0	NZ_CP069563.1		MutS N-terminal domain-containing protein	B. fragilis	CRC vs Paired
I6J55_RS04215	0.11402046448286	-1.25228581104952	3.46735880890065	-0.361164182903402	0.717976715503691	NA	4	0.000813154784419792	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04220	0.00591280081844286	-1.14550072388601	3.54927684228663	-0.322742004860917	0.746890637727506	NA	2	2.71051594806597e-05	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04225	0.0234117405015785	-0.799050410799728	3.44797683885516	-0.231744715276289	0.816736298870508	NA	7	0.000704734146497153	NZ_CP069563.1		exodeoxyribonuclease X C-terminal domain-containing protein	B. fragilis	CRC vs Paired
I6J55_RS04230	0.00624218461318293	-1.13601113897812	3.54926368711468	-0.320069524026157	0.748915627683234	NA	1	2.71051594806597e-05	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04235	0.000370467768803017	-1.32111627667479	3.54948573929803	-0.37219934765425	0.709744431757827	NA	1	2.71051594806597e-05	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04240	0	NA	NA	NA	NA	NA	0	0	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04245	0.037952791879692	-1.37681312688323	3.54941515567705	-0.387898587935286	0.698091083139863	NA	3	8.13154784419792e-05	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04250	0.0156806235349355	-1.20508107579545	3.54921375877337	-0.339534656884667	0.73420699359117	NA	3	8.13154784419792e-05	NZ_CP069563.1		helix-turn-helix domain-containing protein	B. fragilis	CRC vs Paired
I6J55_RS04255	0.288327655104012	-1.57887168173629	3.54911692210201	-0.444863248067124	0.656418583526745	NA	1	2.71051594806597e-05	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04260	0.02161105127899	-1.51467325590546	3.54904623078204	-0.426783185512829	0.66953725463347	NA	2	5.42103189613194e-05	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04265	0.0144105772282187	-0.925433469838282	3.54897229370187	-0.260760973389561	0.794276842156638	NA	2	0.000216841275845278	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04270	0.0135791197510889	-1.39742753687232	3.54938859788667	-0.393709366651022	0.693795625192414	NA	3	9.4868058182309e-05	NZ_CP069563.1		bromodomain-containing protein	B. fragilis	CRC vs Paired
I6J55_RS04275	0	NA	NA	NA	NA	NA	0	0	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04280	0.0223425730930106	-1.29801740693627	3.54893444798397	-0.365748487598475	0.714552761310567	NA	3	8.13154784419792e-05	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04285	0	NA	NA	NA	NA	NA	0	0	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04290	0	NA	NA	NA	NA	NA	0	0	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04295	0.0163834167554134	-1.10670971109725	3.54922359948147	-0.311817410224292	0.755179291836817	NA	2	4.06577392209896e-05	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04300	0.000185233884401508	-1.32764488064482	3.54949247203129	-0.37403794799008	0.708376083503692	NA	1	1.35525797403299e-05	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04305	0	NA	NA	NA	NA	NA	0	0	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04310	0.0412859638848308	-0.983697356070358	3.54894044339381	-0.277180575938226	0.781641453682854	NA	4	0.000271051594806597	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04315	0.00452207740125489	0	3.54949929531165	0	1	NA	1	5.42103189613194e-05	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04320	0.0189468521801545	-1.32284913096897	3.54948752299061	-0.372687359062586	0.709381145760168	NA	2	5.42103189613194e-05	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04325	0.0194491266205047	-1.33072253603652	3.54949565590106	-0.374904680845063	0.707731357748041	NA	2	5.42103189613194e-05	NZ_CP069563.1		DNA cytosine methyltransferase	B. fragilis	CRC vs Paired
I6J55_RS04330	0.0177513180161635	-1.32523324297393	3.5493301430932	-0.373375591885347	0.708868923017155	NA	3	0.000108420637922639	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04335	0	NA	NA	NA	NA	NA	0	0	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04340	0.000926169422007542	-1.30187490408964	3.54946606975568	-0.366780489939788	0.71378276171792	NA	1	6.77628987016493e-05	NZ_CP069563.1		DUF1566 domain-containing protein	B. fragilis	CRC vs Paired
I6J55_RS04345	0.000415903451840009	-1.31951727022152	3.54948409485956	-0.37174903026963	0.710079716073292	NA	1	5.42103189613194e-05	NZ_CP069563.1		helix-turn-helix domain-containing protein	B. fragilis	CRC vs Paired
I6J55_RS04350	9.83543196375982e-05	-1.33072468884655	3.54949565855382	-0.3749052870764	0.707730906871557	NA	1	2.71051594806597e-05	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04355	0.191950285479583	0	3.54949929322136	0	1	NA	2	5.42103189613194e-05	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04360	0.0518873532210422	-1.44418427959572	2.93265121740922	-0.49245006396347	0.622401214969974	NA	7	0.000325261913767917	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04365	0.0232778213477968	-0.984773603235287	3.54895211755789	-0.277482921892147	0.781409317522198	NA	6	0.000298156754287257	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04370	0	NA	NA	NA	NA	NA	0	0	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04375	0.193208914853631	-2.31953152467195	2.26574029018876	-1.02374112987094	0.30595756300195	NA	8	0.000569208349093854	NZ_CP069563.1		RNA-directed DNA polymerase	B. fragilis	CRC vs Paired
I6J55_RS04380	0	NA	NA	NA	NA	NA	0	0	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04385	0.000185233884401508	-1.32764488064482	3.54949247203129	-0.37403794799008	0.708376083503692	NA	1	1.35525797403299e-05	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04390	0	NA	NA	NA	NA	NA	0	0	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04395	0	NA	NA	NA	NA	NA	0	0	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04400	0.000578419494723021	-1.31385299328692	3.54947828404903	-0.370153833365098	0.711267872938054	NA	2	5.42103189613194e-05	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04405	0	NA	NA	NA	NA	NA	0	0	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04410	0.796851359373966	-1.70168271394659	1.84640377007942	-0.921620038651348	0.356726802363434	NA	11	0.00130104765507167	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04415	9.83543196375982e-05	-1.33072468884655	3.54949565855382	-0.3749052870764	0.707730906871557	NA	1	2.71051594806597e-05	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04420	0	NA	NA	NA	NA	NA	0	0	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04425	0.00248643692907792	-1.2491566521922	3.54940286346559	-0.351934311275261	0.724887526569236	NA	2	0.000108420637922639	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04430	0.00396708386219059	-1.39460216855879	3.5494072396841	-0.392911287543018	0.694385004430157	NA	1	2.71051594806597e-05	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04435	0	NA	NA	NA	NA	NA	0	0	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04440	0.00707508485686924	-1.1109209324832	3.54922931181111	-0.313003425500372	0.754278059653376	NA	1	5.42103189613194e-05	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04445	0.000370467768803017	-1.32111627667479	3.54948573929803	-0.37219934765425	0.709744431757827	NA	1	2.71051594806597e-05	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04450	0.000321034666975473	-1.3228512701501	3.54948752561649	-0.372687961460109	0.709380697363542	NA	1	2.71051594806597e-05	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04455	0	NA	NA	NA	NA	NA	0	0	NZ_CP069563.1		DUF4120 family protein	B. fragilis	CRC vs Paired
I6J55_RS04460	0	NA	NA	NA	NA	NA	0	0	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04465	0.000370467768803017	-1.32111627667479	3.54948573929803	-0.37219934765425	0.709744431757827	NA	1	2.71051594806597e-05	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04470	0	NA	NA	NA	NA	NA	0	0	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04475	0.00111140330640905	-1.29557220609533	3.54945968272089	-0.365005471791186	0.715107321738518	NA	1	8.13154784419792e-05	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04480	0	NA	NA	NA	NA	NA	0	0	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04485	0.0396419062091055	-0.730664601505352	3.13853376280165	-0.232804442050391	0.815913263434605	NA	7	0.000406577392209896	NZ_CP069563.1		J domain-containing protein	B. fragilis	CRC vs Paired
I6J55_RS04490	0.0692833444486677	-1.42360004240965	2.38506269880601	-0.596881601109407	0.550586432052154	NA	9	0.000487892870651875	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04495	0.0517071270851263	-1.37063570269617	2.91657226628307	-0.46994745117114	0.638392561573682	NA	8	0.00096223316156342	NZ_CP069563.1		helix-turn-helix domain-containing protein	B. fragilis	CRC vs Paired
I6J55_RS04500	0	NA	NA	NA	NA	NA	0	0	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04505	0	NA	NA	NA	NA	NA	0	0	NZ_CP069563.1		TIGR02757 family protein	B. fragilis	CRC vs Paired
I6J55_RS04510	0.000623855177760013	-1.31226989436674	3.54947666400456	-0.369707993202081	0.711600075433426	NA	1	8.13154784419792e-05	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04515	0.00826694386271219	-1.45508752340934	3.54931848637689	-0.409962512238423	0.681833447402999	NA	1	8.13154784419792e-05	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04520	0	NA	NA	NA	NA	NA	0	0	NZ_CP069563.1		tyrosine-type recombinase/integrase	B. fragilis	CRC vs Paired
I6J55_RS04525	0.062609486505805	-1.24174282004549	3.14607961710491	-0.394695294198617	0.693067776093315	NA	6	0.000379472232729236	NZ_CP069563.1		BRCT domain-containing protein	B. fragilis	CRC vs Paired
I6J55_RS04530	0.00476043728020217	-1.33736902110979	3.54936945527711	-0.376790592797101	0.706329232254277	NA	3	0.000149078377143628	NZ_CP069563.1	dut	dUTP diphosphatase	B. fragilis	CRC vs Paired
I6J55_RS04535	0.0194290872711598	0	3.54949929375795	0	1	NA	1	2.71051594806597e-05	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04540	0	NA	NA	NA	NA	NA	0	0	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04545	0.0803531371610392	-1.24434348411726	2.52742382685032	-0.492336691178528	0.622481346098438	NA	8	0.000311709334027587	NZ_CP069563.1		DUF4494 family protein	B. fragilis	CRC vs Paired
I6J55_RS04550	0.0270281527937595	-0.836962890733814	3.00992212376547	-0.278067955355189	0.780960193941886	NA	8	0.000406577392209896	NZ_CP069563.1		phage portal protein family protein	B. fragilis	CRC vs Paired
I6J55_RS04555	0.0230674635144206	-1.08457835150115	3.54879348232961	-0.305618897493347	0.759894830390623	NA	4	0.000433682551690556	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04560	0.143538070595831	-1.37033934398196	3.5494437631775	-0.386071574988195	0.699443660822427	NA	2	0.000108420637922639	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04565	0.054321719340994	-1.81328853317551	3.54855494952065	-0.51099350551707	0.609355604387722	NA	4	0.000162630956883958	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04570	0.106234024566423	-1.48165146361932	2.87716142557399	-0.514969876368246	0.606574070284577	NA	6	0.000433682551690556	NZ_CP069563.1		ATP-dependent Clp protease proteolytic subunit	B. fragilis	CRC vs Paired
I6J55_RS04575	0.0578962322029929	-0.794036499612374	2.69146987483513	-0.295019649685291	0.767978869137792	NA	8	0.00142302087273464	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04580	0.00419609520595761	-1.26748883169962	3.54942545373423	-0.357096901518565	0.721019264000835	NA	4	9.4868058182309e-05	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04585	0.0073655518423676	-1.28280641029739	3.54944454659379	-0.361410466752728	0.717792624704563	NA	2	0.000135525797403299	NZ_CP069563.1		DUF2586 family protein	B. fragilis	CRC vs Paired
I6J55_RS04590	0.000185233884401508	-1.32764488064482	3.54949247203129	-0.37403794799008	0.708376083503692	NA	1	1.35525797403299e-05	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04595	0.00816905147113165	-1.23755836551693	3.54938871615055	-0.348668028352531	0.727338549401683	NA	3	0.000149078377143628	NZ_CP069563.1		DUF6848 family protein	B. fragilis	CRC vs Paired
I6J55_RS04600	0.158804003655119	-0.849010238543667	1.46893002689715	-0.577978680398446	0.56327851306362	NA	15	0.000569208349093854	NZ_CP069563.1		phage tail tape measure protein	B. fragilis	CRC vs Paired
I6J55_RS04605	0.241635171617532	-1.50589860099211	1.40485173594356	-1.07192706707992	0.283752791733333	NA	17	0.00113841669818771	NZ_CP069563.1		DUF6046 domain-containing protein	B. fragilis	CRC vs Paired
I6J55_RS04610	0	NA	NA	NA	NA	NA	0	0	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04615	0	NA	NA	NA	NA	NA	0	0	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04620	0.000948887263526038	-1.30109542419831	3.54946527944804	-0.366560966726976	0.713946528427764	NA	2	8.13154784419792e-05	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04625	0.109121314568332	-1.15967324776046	2.62789647857188	-0.441293352769618	0.6590006377621	NA	7	0.000460787711171215	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04630	0.063910807599194	-0.875602235152312	3.54888963367142	-0.246725687619223	0.805120525172824	NA	1	5.42103189613194e-05	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04635	0.078059290798792	-0.998621686308516	2.17987640545563	-0.458109314734194	0.646873907177387	NA	10	0.00130104765507167	NZ_CP069563.1		Lcl domain-containing protein	B. fragilis	CRC vs Paired
I6J55_RS04640	0.000555701653204525	-1.31464584079359	3.5494790960571	-0.37037711878736	0.711101520067622	NA	1	4.06577392209896e-05	NZ_CP069563.1		four helix bundle protein	B. fragilis	CRC vs Paired
I6J55_RS04645	0.0246306394526646	-1.28158926655193	3.5488206374974	-0.361131034070997	0.718001494648003	NA	6	0.000745391885718142	NZ_CP069563.1		reverse transcriptase domain-containing protein	B. fragilis	CRC vs Paired
I6J55_RS04650	0.000307595433028945	-1.32331913825105	3.54948800768704	-0.372819723685548	0.709282622126506	NA	1	5.42103189613194e-05	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS21695	0.0752572949347593	-1.4905848577709	2.77119052833437	-0.537886097159411	0.590655687225138	NA	7	0.000379472232729236	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04660	0.00354553771296565	-1.21504670318701	3.54936157386488	-0.342328240699341	0.732103885010894	NA	2	8.13154784419792e-05	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04665	0.0204009059636138	-1.27527194040004	3.54943513333796	-0.359288701580171	0.719379125674699	NA	5	0.000176183536624288	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04670	0.00795450549532079	-1.08765772918869	3.54919796128383	-0.306451694454162	0.75926075384098	NA	2	0.000108420637922639	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04675	0.000370467768803017	-1.32111627667479	3.54948573929803	-0.37219934765425	0.709744431757827	NA	1	2.71051594806597e-05	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04680	0.043016175951037	-1.70441348642519	3.5485414335096	-0.480313818610111	0.6310042643939	NA	5	0.000243946435325938	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04685	0	NA	NA	NA	NA	NA	0	0	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS22025	0	NA	NA	NA	NA	NA	0	0	NZ_CP069563.1		GIY-YIG nuclease family protein	B. fragilis	CRC vs Paired
I6J55_RS04695	0.00099432294656303	-1.29953978508383	3.54946370127873	-0.366122855296607	0.71427340371966	NA	2	0.000108420637922639	NZ_CP069563.1		FAD-dependent thymidylate synthase	B. fragilis	CRC vs Paired
I6J55_RS04700	0.0804209989003841	-1.4088165143002	3.09283241883174	-0.455510135538593	0.648742277495579	NA	6	0.000542103189613194	NZ_CP069563.1	nrdD	anaerobic ribonucleoside-triphosphate reductase	B. fragilis	CRC vs Paired
I6J55_RS04705	0.000623855177760013	-1.31226989436674	3.54947666400456	-0.369707993202081	0.711600075433426	NA	1	8.13154784419792e-05	NZ_CP069563.1		4Fe-4S cluster-binding domain-containing protein	B. fragilis	CRC vs Paired
I6J55_RS04710	0.000524265485317489	-1.31573669208482	3.54948021398848	-0.370684329186992	0.710872663608966	NA	2	5.42103189613194e-05	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04715	0.18240172732445	-0.736461094875435	1.52295515938146	-0.483573722009349	0.628688427870784	NA	14	0.00130104765507167	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS04720	0.118246324693076	0.0866095778143929	2.18922173553939	0.0395618115828061	0.968442473530381	NA	9	0.00230393855585608	NZ_CP069563.1		metallophosphoesterase family protein	B. fragilis	CRC vs Paired
I6J55_RS04725	0.00688460801358883	-1.33679743483971	3.54937310187787	-0.376629167030215	0.706449209111636	NA	5	0.000325261913767917	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
