Geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	n_samples_with_counts	pct_total_reads	Chr	gene	product	organism	contrast
C7Y58_RS08720	4.35088056744263	4.57288778630809	0.808107210019992	5.65876375016498	1.5246726467493e-08	7.92829776309638e-07	42	0.0876174280212326	NZ_CP028101.1		pyridoxamine 5'-phosphate oxidase family protein	F. nucleatum	CRC vs Healthy
C7Y58_RS04375	13.6665811838075	2.9968730739298	0.531712577094662	5.63626516097297	1.73777737543408e-08	8.80473870219934e-07	77	0.179517471240409	NZ_CP028101.1	pflB	formate C-acetyltransferase	F. nucleatum	CRC vs Healthy
C7Y58_RS01175	4.28164963048001	4.075435065966	0.724967766486759	5.62153967991684	1.89263014261974e-08	9.12155405321122e-07	48	0.0812883732824985	NZ_CP028101.1		V-type ATP synthase subunit B	F. nucleatum	CRC vs Healthy
C7Y58_RS01755	2.80271578655684	4.73831823243312	0.842678139021168	5.62292767905078	1.87748016108438e-08	9.12155405321122e-07	34	0.0833890231422496	NZ_CP028101.1	trxA	thioredoxin	F. nucleatum	CRC vs Healthy
C7Y58_RS09280	4.50942918219766	5.19158999345955	0.929154166445303	5.58743659657815	2.30445851165971e-08	1.08419286167609e-06	33	0.0745662937312949	NZ_CP028101.1		iron transporter	F. nucleatum	CRC vs Healthy
C7Y58_RS05565	4.15580835573863	5.05513460806679	0.907349602756226	5.57131958035908	2.52817088060172e-08	1.16178271164395e-06	32	0.140729988023585	NZ_CP028101.1		autotransporter outer membrane beta-barrel domain-containing protein	F. nucleatum	CRC vs Healthy
I6J55_RS17925	5.56554255755085	4.15602684060125	0.747857705271074	5.55724279005031	2.74069416609887e-08	1.23082083459349e-06	50	0.0408339227576139	NZ_CP069563.1		SusC/RagA family TonB-linked outer membrane protein	B. fragilis	CRC vs Healthy
C7Y58_RS02670	15.4530186852548	2.65899245465807	0.483054867892327	5.5045350567728	3.7014380531018e-08	1.62534257620648e-06	81	0.180967597272625	NZ_CP028101.1	rplA	50S ribosomal protein L1	F. nucleatum	CRC vs Healthy
C7Y58_RS00295	2.44057466678701	4.17573490907247	0.765069057107644	5.45798430910133	4.8157020285816e-08	2.02464408691005e-06	38	0.0512151988387066	NZ_CP028101.1		autotransporter-associated N-terminal domain-containing protein	F. nucleatum	CRC vs Healthy
C7Y58_RS03360	4.19793128939054	4.4826935205317	0.821195589373386	5.45874037627531	4.79524338846587e-08	2.02464408691005e-06	38	0.059902402452258	NZ_CP028101.1		DUF3798 domain-containing protein	F. nucleatum	CRC vs Healthy
I6J55_RS02480	5.08730093315781	2.24172128620862	0.412247636049458	5.43780264622228	5.39416746093163e-08	2.22059893808352e-06	78	0.0789031192482005	NZ_CP069563.1	lon	endopeptidase La	B. fragilis	CRC vs Healthy
C7Y58_RS04670	3.74240182912685	4.56666521940959	0.850874116376838	5.36702801450255	8.00446279043611e-08	3.22792213753097e-06	37	0.048111658078171	NZ_CP028101.1		fructose bisphosphate aldolase	F. nucleatum	CRC vs Healthy
C7Y58_RS02780	2.02940821509036	4.1048417216555	0.77271029937282	5.31226479702322	1.08271122156887e-07	4.27887474764017e-06	36	0.0393702441456582	NZ_CP028101.1	tig	trigger factor	F. nucleatum	CRC vs Healthy
C7Y58_RS09445	4.25271493497116	3.04170926976224	0.574078921602576	5.29841656835463	1.16811229365599e-07	4.52586253385142e-06	63	0.0911546513334587	NZ_CP028101.1	rpsK	30S ribosomal protein S11	F. nucleatum	CRC vs Healthy
C7Y58_RS00670	2.26949834162994	3.22264526430491	0.613375247320319	5.2539538861143	1.48868168808602e-07	5.34842730119633e-06	50	0.0509305946641596	NZ_CP028101.1	rpsH	30S ribosomal protein S8	F. nucleatum	CRC vs Healthy
C7Y58_RS02685	8.25224096949719	1.94821960966732	0.370701012671167	5.25550118039601	1.47621906502826e-07	5.34842730119633e-06	89	0.133262516586664	NZ_CP028101.1	rpoB	DNA-directed RNA polymerase subunit beta	F. nucleatum	CRC vs Healthy
C7Y58_RS08125	7.96444372534359	2.42309341557738	0.460548539379276	5.26132037861462	1.43024568989598e-07	5.34842730119633e-06	81	0.0910326781157957	NZ_CP028101.1		3-hydroxybutyryl-CoA dehydrogenase	F. nucleatum	CRC vs Healthy
C7Y58_RS09890	2.32809047701184	4.32082006844445	0.821678589516865	5.25852824154153	1.45212887121246e-07	5.34842730119633e-06	33	0.0465666639877734	NZ_CP028101.1		2-hydroxycarboxylate transporter family protein	F. nucleatum	CRC vs Healthy
C7Y58_RS02940	8.30140370517857	4.33512955057293	0.825866789102255	5.24918740864415	1.52771595436347e-07	5.39065486753967e-06	46	0.0983510711755738	NZ_CP028101.1		FAD-dependent oxidoreductase	F. nucleatum	CRC vs Healthy
C7Y58_RS02660	4.80245353380197	3.98911676880096	0.763512585607631	5.22469025920022	1.74446875506985e-07	5.964982059581e-06	48	0.0897045253012434	NZ_CP028101.1	nusG	transcription termination/antitermination protein NusG	F. nucleatum	CRC vs Healthy
C7Y58_RS04085	2.75847303854361	3.84282992771726	0.73560865389006	5.22401402892086	1.75085505797418e-07	5.964982059581e-06	43	0.0347894721934268	NZ_CP028101.1		sodium ion-translocating decarboxylase subunit beta	F. nucleatum	CRC vs Healthy
C7Y58_RS00140	3.67016809469278	4.40352868410274	0.84566009230629	5.20720881139537	1.91702329829802e-07	6.31339672906149e-06	35	0.079418117278333	NZ_CP028101.1		ABC transporter substrate-binding protein	F. nucleatum	CRC vs Healthy
C7Y58_RS08885	4.61529490273911	3.7889878919954	0.727508527139384	5.2081697336167	1.9071243381573e-07	6.31339672906149e-06	48	0.0692943402123066	NZ_CP028101.1		acetate/propionate family kinase	F. nucleatum	CRC vs Healthy
C7Y58_RS08380	1.5576049736101	3.87547218837681	0.751234653930662	5.15880380131467	2.48532579292983e-07	8.05082584726123e-06	34	0.0201526860738705	NZ_CP028101.1	topA	type I DNA topoisomerase	F. nucleatum	CRC vs Healthy
C7Y58_RS04695	2.13323372582072	4.07926011837467	0.793261748906105	5.14238852938504	2.71267395349377e-07	8.64555440661885e-06	36	0.05341071675664	NZ_CP028101.1	infC	translation initiation factor IF-3	F. nucleatum	CRC vs Healthy
C7Y58_RS00745	2.63828160505243	4.33987051880259	0.845008669661623	5.13588874838462	2.80813750715162e-07	8.69325616721242e-06	37	0.0491823118776571	NZ_CP028101.1	rpsJ	30S ribosomal protein S10	F. nucleatum	CRC vs Healthy
C7Y58_RS09915	2.56980070999782	4.5459835291853	0.88522693599323	5.1353877117224	2.81562952784208e-07	8.69325616721242e-06	31	0.0565955729956175	NZ_CP028101.1	citF	citrate lyase subunit alpha	F. nucleatum	CRC vs Healthy
C7Y58_RS04355	1.90082875024268	3.55886589883998	0.696681257302374	5.10831296455469	3.25047941081456e-07	9.88145740887625e-06	42	0.0374457778225314	NZ_CP028101.1		heavy metal translocating P-type ATPase	F. nucleatum	CRC vs Healthy
C7Y58_RS02715	9.1917778761966	2.82372641010336	0.554557332758901	5.0918565913743	3.5457425498547e-07	1.06157383007771e-05	71	0.235584493626154	NZ_CP028101.1		sodium-translocating pyrophosphatase	F. nucleatum	CRC vs Healthy
C7Y58_RS00800	3.18332942675093	4.07685232054929	0.803409171118024	5.07444085418635	3.88637087995984e-07	1.14618938191055e-05	38	0.046715742364917	NZ_CP028101.1	rpsF	30S ribosomal protein S6	F. nucleatum	CRC vs Healthy
C7Y58_RS01875	2.42505412954056	3.79875159841615	0.754215059341779	5.03669550397391	4.73637324981644e-07	1.37633434435842e-05	40	0.0425008900656744	NZ_CP028101.1	glyS	glycine--tRNA ligase subunit beta	F. nucleatum	CRC vs Healthy
C7Y58_RS00305	37.5938349632015	2.05323328533109	0.41155008567899	4.98902407453905	6.06850847961477e-07	1.73788010952446e-05	101	0.574751354207649	NZ_CP028101.1	fusA	elongation factor G	F. nucleatum	CRC vs Healthy
C7Y58_RS09450	4.44746355535607	3.64672214885275	0.732041402927484	4.98157909411852	6.3067496494438e-07	1.78030532961442e-05	47	0.0657571169000805	NZ_CP028101.1	rpsM	30S ribosomal protein S13	F. nucleatum	CRC vs Healthy
C7Y58_RS09430	4.89438029712002	3.23159046433257	0.651616130155278	4.95934694489913	7.0730548556831e-07	1.96850090068025e-05	51	0.0813154784419792	NZ_CP028101.1	rplQ	50S ribosomal protein L17	F. nucleatum	CRC vs Healthy
C7Y58_RS00740	6.44684139368963	3.44159643595182	0.695243070173791	4.95020602663687	7.41349595252975e-07	2.03459277808316e-05	55	0.134143434269785	NZ_CP028101.1	rplC	50S ribosomal protein L3	F. nucleatum	CRC vs Healthy
C7Y58_RS00645	4.29747280985453	3.66191538793214	0.742402785592306	4.93251838354914	8.11761368286809e-07	2.19731570374621e-05	41	0.0382318274474705	NZ_CP028101.1	rplO	50S ribosomal protein L15	F. nucleatum	CRC vs Healthy
C7Y58_RS04105	1.98394781783868	4.13170007226896	0.839966590888641	4.91888619986402	8.7038050653779e-07	2.32415119043064e-05	32	0.0423924694277518	NZ_CP028101.1		sodium/glutamate symporter	F. nucleatum	CRC vs Healthy
C7Y58_RS10130	2.47120632090915	4.78020571076162	0.982175301190677	4.86695776707747	1.13329234847379e-06	2.98584757411228e-05	27	0.0312929066204217	NZ_CP028101.1		autotransporter serine protease fusolisin	F. nucleatum	CRC vs Healthy
C7Y58_RS03145	2.59991819351656	4.6929206540482	0.965874332136081	4.85872799173528	1.18142310482385e-06	3.07170007254202e-05	28	0.0242591177351905	NZ_CP028101.1		tryptophanase	F. nucleatum	CRC vs Healthy
C7Y58_RS06975	14.9291280547797	2.91700547567376	0.600804453368173	4.85516620144995	1.20285814349846e-06	3.08681518383501e-05	72	0.188109806795778	NZ_CP028101.1		electron transfer flavoprotein subunit alpha/FixB family protein	F. nucleatum	CRC vs Healthy
C7Y58_RS05350	2.75955439947251	4.2242792817721	0.87075695908643	4.85127249078099	1.22671870726071e-06	3.10768739172713e-05	35	0.0356974950360289	NZ_CP028101.1		aldehyde dehydrogenase family protein	F. nucleatum	CRC vs Healthy
I6J55_RS16030	3.45389203549686	4.55374671752162	0.941144903495332	4.83851817144139	1.30810738126697e-06	3.24669245279286e-05	33	0.045645088565431	NZ_CP069563.1		BACON domain-containing protein	B. fragilis	CRC vs Healthy
C7Y58_RS00180	2.57926431692771	4.47228805094179	0.924927321903052	4.83528591385968	1.32954396760193e-06	3.24669245279286e-05	31	0.0321060614048414	NZ_CP028101.1		LrgB family protein	F. nucleatum	CRC vs Healthy
C7Y58_RS08620	2.28141487652137	4.15359415314946	0.859052801677477	4.83508597497001	1.33088101556792e-06	3.24669245279286e-05	34	0.0463498227119281	NZ_CP028101.1		ribosomal-processing cysteine protease Prp	F. nucleatum	CRC vs Healthy
C7Y58_RS03290	2.72961691468837	3.18553377206187	0.66253333393043	4.80811094162452	1.52363207679185e-06	3.65903686164353e-05	50	0.0541290034828775	NZ_CP028101.1	rny	ribonuclease Y	F. nucleatum	CRC vs Healthy
C7Y58_RS07005	3.06729190325037	3.11417560222739	0.647926559081722	4.80637127553619	1.53694362103448e-06	3.65903686164353e-05	51	0.0230393855585608	NZ_CP028101.1		urocanate hydratase	F. nucleatum	CRC vs Healthy
C7Y58_RS00475	2.04800944398499	4.50843599374135	0.93908992103175	4.80085654501336	1.57988417387616e-06	3.71648943759439e-05	28	0.0460923236968619	NZ_CP028101.1		RnfABCDGE type electron transport complex subunit B	F. nucleatum	CRC vs Healthy
I6J55_RS02495	13.9489235864991	1.96121476426153	0.409180921065996	4.79302592885363	1.6428438225638e-06	3.81912869810126e-05	93	0.182119566550553	NZ_CP069563.1		thioredoxin family protein	B. fragilis	CRC vs Healthy
C7Y58_RS05035	3.2036062546222	4.45506663342643	0.93381816396084	4.77080742842913	1.83488900490277e-06	4.20662209934609e-05	30	0.0517708546080601	NZ_CP028101.1		ABC transporter substrate-binding protein	F. nucleatum	CRC vs Healthy
C7Y58_RS05510	1.68573720797997	4.38412035504428	0.919309771271733	4.76892609221316	1.8521058838214e-06	4.20662209934609e-05	28	0.031428432417825	NZ_CP028101.1		2-hydroxyacid dehydrogenase	F. nucleatum	CRC vs Healthy
C7Y58_RS01525	2.78121722672257	4.62399127933524	0.976462983895856	4.73544963362217	2.18569981923804e-06	4.90788959410722e-05	28	0.0389636667534484	NZ_CP028101.1		DUF4198 domain-containing protein	F. nucleatum	CRC vs Healthy
C7Y58_RS09275	2.97813952326705	4.81734483106381	1.01795749390847	4.73236344335707	2.21920598755344e-06	4.92713599034336e-05	28	0.0416335249622933	NZ_CP028101.1		FTR1 family iron permease	F. nucleatum	CRC vs Healthy
C7Y58_RS00725	7.5141287514966	3.3573322656767	0.717699777330973	4.67790623840258	2.89819004726928e-06	6.36313725933788e-05	53	0.129278058143007	NZ_CP028101.1	rplB	50S ribosomal protein L2	F. nucleatum	CRC vs Healthy
C7Y58_RS06655	1.64671488394595	3.77597931488503	0.811758454330252	4.65160454411335	3.29362228068505e-06	7.15186552377324e-05	34	0.0220500472375167	NZ_CP028101.1	efp	elongation factor P	F. nucleatum	CRC vs Healthy
C7Y58_RS07295	1.66746807427216	3.8550975487622	0.829185743018253	4.6492569140535	3.33133046996376e-06	7.15511848766129e-05	32	0.0213317605112792	NZ_CP028101.1		glycogen synthase	F. nucleatum	CRC vs Healthy
C7Y58_RS03750	1.61248276734088	4.04474133003113	0.870449005270692	4.64672979754086	3.37238423313645e-06	7.16540994051357e-05	30	0.0593874044221255	NZ_CP028101.1		amino acid ABC transporter ATP-binding/permease protein	F. nucleatum	CRC vs Healthy
C7Y58_RS08890	2.25074225748034	4.48747419582486	0.967620960189184	4.63763640976473	3.52416020344769e-06	7.40823464043898e-05	28	0.0449539069986742	NZ_CP028101.1	pta	phosphate acetyltransferase	F. nucleatum	CRC vs Healthy
C7Y58_RS00270	1.99183714481277	3.91620088386488	0.84855030799884	4.61516641612042	3.92780456009288e-06	8.16983348499319e-05	34	0.0277827884676762	NZ_CP028101.1		SPFH domain-containing protein	F. nucleatum	CRC vs Healthy
C7Y58_RS01890	2.18159277763358	3.51581918786526	0.762486682186135	4.61099094581562	4.00753994625308e-06	8.24885305603759e-05	40	0.0341118432064103	NZ_CP028101.1	ileS	isoleucine--tRNA ligase	F. nucleatum	CRC vs Healthy
I6J55_RS12735	1.47105716124001	2.42879547527194	0.52826471749303	4.59768633952728	4.27208493566879e-06	8.70272147719746e-05	55	0.0127123197964294	NZ_CP069563.1		GH3 auxin-responsive promoter family protein	B. fragilis	CRC vs Healthy
I6J55_RS16035	4.03699073061302	4.21987286629621	0.920648922955677	4.5835852962806	4.57070309185811e-06	9.21602990766492e-05	35	0.0506866482288337	NZ_CP069563.1		FimB/Mfa2 family fimbrial subunit	B. fragilis	CRC vs Healthy
C7Y58_RS01880	1.39986460699457	3.36339296722844	0.736875004250687	4.56440094700812	5.00922638975255e-06	9.99821348096064e-05	38	0.0204237376686771	NZ_CP028101.1	glyQ	glycine--tRNA ligase subunit alpha	F. nucleatum	CRC vs Healthy
C7Y58_RS02245	1.65920638119805	3.07965464470877	0.675524866599852	4.55890641037351	5.1420678302106e-06	0.000100601247846496	42	0.0280131823232618	NZ_CP028101.1	gyrB	DNA topoisomerase (ATP-hydrolyzing) subunit B	F. nucleatum	CRC vs Healthy
