Geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	n_samples_with_counts	pct_total_reads	Chr	gene	product	organism	contrast
I6J55_RS12290	785.272882923494	-8.13927792451979	1.35763997102305	-5.99516668501326	2.03276828984144e-09	2.17573965956028e-06	10	0.045701385448543	NZ_CP069563.1		1-acyl-sn-glycerol-3-phosphate acyltransferase	B. fragilis	CRC vs Paired
C7Y58_RS03500	60.7633513554441	24.4956052248552	4.04881615457814	6.05006606614062	1.44786445881102e-09	2.17573965956028e-06	4	0.0141691284253103	NZ_CP028101.1	kce	3-keto-5-aminohexanoate cleavage enzyme	F. nucleatum	CRC vs Paired
C7Y58_RS05580	241.566742618362	22.6692568994519	3.75150056503362	6.04271717582661	1.5154016216112e-09	2.17573965956028e-06	5	0.0746002912656328	NZ_CP028101.1		aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme	F. nucleatum	CRC vs Paired
C7Y58_RS03445	134.522698710698	20.6464369664321	3.74353304101098	5.51522765800306	3.48328759731985e-08	2.79620911874851e-05	5	0.0396022042678638	NZ_CP028101.1	rpsT	30S ribosomal protein S20	F. nucleatum	CRC vs Paired
C7Y58_RS10185	139.80314325017	21.5369724796199	4.04862750904069	5.31957371517317	1.04010665389369e-07	6.67956493130526e-05	4	0.0413011405298914	NZ_CP028101.1	rpmB	50S ribosomal protein L28	F. nucleatum	CRC vs Paired
C7Y58_RS03505	95.6215392780432	21.02946345052	4.04869455325056	5.19413434970937	2.05674578319625e-07	9.93202935654504e-05	4	0.0196906712769001	NZ_CP028101.1	kdd	L-erythro-3,5-diaminohexanoate dehydrogenase	F. nucleatum	CRC vs Paired
C7Y58_RS09570	88.7151274369409	20.9908074422818	4.04871088979315	5.1845656589607	2.16518858597992e-07	9.93202935654504e-05	4	0.0340127039657929	NZ_CP028101.1		energy transducer TonB	F. nucleatum	CRC vs Paired
C7Y58_RS00050	72.4948513047216	20.6205857110925	4.0487622506937	5.0930591707526	3.523316776415e-07	0.000141417127113357	4	0.0200644372545462	NZ_CP028101.1	nikA	nickel ABC transporter substrate-binding protein	F. nucleatum	CRC vs Paired
C7Y58_RS10355	52.8182598002125	20.3514843294343	4.04886642510726	5.0264647416456	4.99604288146923e-07	0.000178247707693308	3	0.010890181439597	NZ_CP028101.1		sialic acid TRAP transporter substrate-binding protein SiaP	F. nucleatum	CRC vs Paired
C7Y58_RS10365	37.25465888088	20.0264489248387	4.04902664042489	4.94599090183738	7.57574973644468e-07	0.000243257324037239	3	0.00733940465195932	NZ_CP028101.1		ROK family protein	F. nucleatum	CRC vs Paired
C7Y58_RS07115	41.5651153704087	19.8671794566063	4.04896949473627	4.90672490430811	9.26097823069245e-07	0.000266383836151265	3	0.0179067882017711	NZ_CP028101.1		GntP family permease	F. nucleatum	CRC vs Paired
C7Y58_RS08750	112.923562679943	19.8081703566553	4.04866208487155	4.89252250284644	9.9551729486614e-07	0.000266383836151265	4	0.0279475015103543	NZ_CP028101.1		DUF6612 family protein	F. nucleatum	CRC vs Paired
I6J55_RS04015	87.6231045927738	-5.33146247555712	1.1062347552627	-4.81946752277825	1.43941881767864e-06	0.000330140987397579	11	0.00924221326543025	NZ_CP069563.1		DUF6531 domain-containing protein	B. fragilis	CRC vs Paired
C7Y58_RS04880	31.8496707293455	19.5637256123565	4.04911753580837	4.83160230330306	1.35438593045019e-06	0.000330140987397579	4	0.0140332135243481	NZ_CP028101.1	atpB	F0F1 ATP synthase subunit A	F. nucleatum	CRC vs Paired
C7Y58_RS06920	32.4596523201883	19.4394583279506	4.04910557507392	4.800926517604	1.57933217662568e-06	0.000338082374609671	3	0.0160719370387813	NZ_CP028101.1		toxin-antitoxin system YwqK family antitoxin	F. nucleatum	CRC vs Paired
C7Y58_RS03290	166.647459687613	8.26437773780704	2.16421093348728	3.8186563102194	0.000134180551681269	0.0269283594655347	9	0.060838907543209	NZ_CP028101.1	rny	ribonuclease Y	F. nucleatum	CRC vs Paired
I6J55_RS18610	11.4415267311191	-4.2598335918084	1.12827377055851	-3.775531881504	0.000159666600114251	0.0301582031156976	9	0.00132517028438154	NZ_CP069563.1		tetratricopeptide repeat protein	B. fragilis	CRC vs Paired
I6J55_RS08090	57.7041617992935	-7.36634475492418	2.0267904250727	-3.63448764302306	0.000278533606028629	0.0496873004976627	7	0.00297313845854833	NZ_CP069563.1		RNA polymerase sigma-70 factor	B. fragilis	CRC vs Paired
I6J55_RS13940	26.6902202658626	-4.48774728352575	1.36531448047441	-3.28696966721276	0.00101271741489598	0.171149243117421	10	0.0100916813964441	NZ_CP069563.1		hybrid sensor histidine kinase/response regulator transcription factor	B. fragilis	CRC vs Paired
I6J55_RS00565	87.8775062088369	3.81522122844352	1.17279429532172	3.25310350132367	0.00114151910065077	0.183270891609481	11	0.0368329381607588	NZ_CP069563.1		TonB-dependent receptor	B. fragilis	CRC vs Paired
I6J55_RS05660	33.2637924260451	5.92919436671973	1.83796502528848	3.22595603569176	0.00125552641286456	0.191975967224195	9	0.018824213783266	NZ_CP069563.1		DUF5686 and carboxypeptidase-like regulatory domain-containing protein	B. fragilis	CRC vs Paired
I6J55_RS02680	23.3893059235979	-5.22745087409073	1.6446811550054	-3.17839774486476	0.00148091444160503	0.215018886585341	8	0.00718650038837683	NZ_CP069563.1		NUDIX hydrolase	B. fragilis	CRC vs Paired
I6J55_RS18245	13.2564613013035	-7.02139546936364	2.21704290096279	-3.16700929256465	0.00154015396806691	0.215018886585341	5	0.000730542592671876	NZ_CP069563.1	traK	conjugative transposon protein TraK	B. fragilis	CRC vs Paired
I6J55_RS10810	100.861742421669	7.51502764999324	2.40963015162366	3.1187473500568	0.00181621624899886	0.242994598980639	9	0.0711854293789572	NZ_CP069563.1		SusC/RagA family TonB-linked outer membrane protein	B. fragilis	CRC vs Paired
C7Y58_RS09690	69.0264494585071	7.00244749252954	2.2964772625438	3.0492126383054	0.00229442019222233	0.294695329489037	8	0.0217293947913333	NZ_CP028101.1		N-acetylmuramoyl-L-alanine amidase family protein	F. nucleatum	CRC vs Paired
I6J55_RS11520	20.9542965699571	5.19981603089713	1.7383488234698	2.99123855965693	0.00277848340566662	0.340736209223987	9	0.011382872955585	NZ_CP069563.1		1-acyl-sn-glycerol-3-phosphate acyltransferase	B. fragilis	CRC vs Paired
I6J55_RS20210	27.5568914650091	5.34371017107891	1.79207812866744	2.98185111775924	0.00286511293959752	0.340736209223987	9	0.00769618126698512	NZ_CP069563.1		efflux RND transporter permease subunit	B. fragilis	CRC vs Paired
I6J55_RS15055	45.9496534064145	2.96049994951019	1.00093083222055	2.95774678350389	0.00309896576983608	0.343348148262151	10	0.0225278948344862	NZ_CP069563.1		3-deoxy-D-manno-octulosonic acid transferase	B. fragilis	CRC vs Paired
C7Y58_RS08805	72.8090670474934	6.94165949662477	2.34709703562455	2.95755113285192	0.00310093313597084	0.343348148262151	9	0.0222390756699415	NZ_CP028101.1		penicillin-binding protein	F. nucleatum	CRC vs Paired
I6J55_RS13180	173.969061961266	1.88786913047472	0.645616160796057	2.92413549274688	0.00345414359922521	0.346601721784754	11	0.0865268238250666	NZ_CP069563.1	tyrS	tyrosine--tRNA ligase	B. fragilis	CRC vs Paired
I6J55_RS15765	15.1456006634445	4.69907550342357	1.60413917198761	2.92934402792569	0.00339678238717645	0.346601721784754	9	0.00735639401457959	NZ_CP069563.1		MlaE family ABC transporter permease	B. fragilis	CRC vs Paired
I6J55_RS18530	84.6674712252496	2.49546331328317	0.850821780164203	2.93300356368588	0.00335700038712849	0.346601721784754	11	0.0370368105122021	NZ_CP069563.1		acyl-CoA carboxylase subunit beta	B. fragilis	CRC vs Paired
C7Y58_RS03990	104.281305708025	7.4834183130976	2.57720739558586	2.90369270471399	0.00368789936331676	0.358843783503336	9	0.0239210225693489	NZ_CP028101.1		NAD(P)/FAD-dependent oxidoreductase	F. nucleatum	CRC vs Paired
I6J55_RS01670	45.9497377679859	6.41921124342189	2.23544151243653	2.87156304815384	0.00408447296165638	0.372586707555677	8	0.0257049056444779	NZ_CP069563.1		TonB-dependent receptor	B. fragilis	CRC vs Paired
I6J55_RS13635	91.2218254178416	7.38749125253419	2.57901926752143	2.86445756554349	0.00417724119339905	0.372586707555677	8	0.0688069186121186	NZ_CP069563.1		TonB-dependent receptor	B. fragilis	CRC vs Paired
C7Y58_RS02715	648.693075191925	4.77927678215396	1.66082556151666	2.8776512674754	0.00400647773459213	0.372586707555677	11	0.267310631467426	NZ_CP028101.1		sodium-translocating pyrophosphatase	F. nucleatum	CRC vs Paired
I6J55_RS02490	40.309657637462	4.75468584083599	1.69468251243168	2.80564991138874	0.00502152169959336	0.388768089678399	10	0.0276586823458096	NZ_CP069563.1		LptF/LptG family permease	B. fragilis	CRC vs Paired
I6J55_RS05790	15.6125158723271	4.75355779664942	1.70216493216474	2.79265405297948	0.00522775681181825	0.388768089678399	9	0.00806994724463119	NZ_CP069563.1		sugar-binding protein	B. fragilis	CRC vs Paired
I6J55_RS06450	45.2499653387872	2.27499558986146	0.830789580712186	2.73835354062968	0.00617476567225111	0.388768089678399	10	0.0213386394510669	NZ_CP069563.1		GH92 family glycosyl hydrolase	B. fragilis	CRC vs Paired
I6J55_RS06655	18.1547146463456	5.07574285450615	1.83152771098262	2.77131643931447	0.00558301408182275	0.388768089678399	8	0.00908930900184776	NZ_CP069563.1	def	peptide deformylase	B. fragilis	CRC vs Paired
I6J55_RS07405	16.2921199869034	4.73792224407149	1.68615968764323	2.80988940655659	0.0049558526288045	0.388768089678399	9	0.0074923089155418	NZ_CP069563.1		sensor histidine kinase	B. fragilis	CRC vs Paired
I6J55_RS09305	37.070424912418	3.61068276295368	1.29082260663221	2.79719517182462	0.00515483838263216	0.388768089678399	10	0.0215595011651305	NZ_CP069563.1	panC	pantoate--beta-alanine ligase	B. fragilis	CRC vs Paired
I6J55_RS09635	17.2735753530016	-3.60279381819985	1.30917131866662	-2.75196513002536	0.00592388282545324	0.388768089678399	9	0.0011382872955585	NZ_CP069563.1		DUF5107 domain-containing protein	B. fragilis	CRC vs Paired
I6J55_RS13075	15.8129819933758	4.59420117688735	1.64472176860314	2.79329991527333	0.005217329433661	0.388768089678399	9	0.00611617054329943	NZ_CP069563.1		tetratricopeptide repeat-containing sensor histidine kinase	B. fragilis	CRC vs Paired
I6J55_RS13490	33.687632285647	-1.99643556398466	0.707482012351614	-2.82188879594079	0.00477417287450678	0.388768089678399	11	0.00931017071591135	NZ_CP069563.1	nadA	quinolinate synthase NadA	B. fragilis	CRC vs Paired
I6J55_RS13535	83.6810084182754	1.66492182061283	0.606223717635552	2.74638185900497	0.00602565836561535	0.388768089678399	11	0.0409953320027265	NZ_CP069563.1	ychF	redox-regulated ATPase YchF	B. fragilis	CRC vs Paired
I6J55_RS17555	42.0307105364454	3.15886705300373	1.14780082226093	2.75210384218179	0.00592137413040906	0.388768089678399	10	0.0209648734734208	NZ_CP069563.1		1-deoxy-D-xylulose-5-phosphate reductoisomerase	B. fragilis	CRC vs Paired
I6J55_RS17980	6.16326905567919	-3.68888812067893	1.34659717846615	-2.73941471114678	0.00615486818083771	0.388768089678399	8	0.000985383031976019	NZ_CP069563.1		acyltransferase	B. fragilis	CRC vs Paired
I6J55_RS19530	15.5125384772548	4.82890976882646	1.75636848392503	2.74937167970306	0.00597096368736806	0.388768089678399	8	0.00682972377335103	NZ_CP069563.1		Rossmann-like and DUF2520 domain-containing protein	B. fragilis	CRC vs Paired
C7Y58_RS02665	278.896130715039	4.82863312297219	1.74186358595437	2.77210750710227	0.00556946391507531	0.388768089678399	10	0.123410730073686	NZ_CP028101.1	rplK	50S ribosomal protein L11	F. nucleatum	CRC vs Paired
C7Y58_RS05695	72.8593312761795	7.08121674596362	2.55358245689127	2.77305192430884	0.00555332589827391	0.388768089678399	8	0.0249403843265655	NZ_CP028101.1		transglycosylase domain-containing protein	F. nucleatum	CRC vs Paired
I6J55_RS18255	7.35684940956778	-4.03861947701079	1.4783494438364	-2.73184360696909	0.00629810292945264	0.3889078558937	8	0.0007135532300516	NZ_CP069563.1	traM	conjugative transposon protein TraM	B. fragilis	CRC vs Paired
I6J55_RS00935	65.3823724535295	2.22529120156772	0.83206361811886	2.6744243506268	0.0074857662972029	0.390510418450409	11	0.0340127039657929	NZ_CP069563.1		Fe-S cluster domain-containing protein	B. fragilis	CRC vs Paired
I6J55_RS12625	12.4326051522869	4.57047633248795	1.71245959294967	2.66895426397502	0.00760878103392473	0.390510418450409	8	0.00806994724463119	NZ_CP069563.1	argB	acetylglutamate kinase	B. fragilis	CRC vs Paired
I6J55_RS13240	15.8150290927858	4.78144546077904	1.75565790074072	2.72344940250702	0.00646041106975658	0.390510418450409	9	0.0099897452207224	NZ_CP069563.1		undecaprenyl-diphosphate phosphatase	B. fragilis	CRC vs Paired
I6J55_RS14520	11.7601246951667	-3.63677019219874	1.36217327500673	-2.66982935205565	0.00758898053619353	0.390510418450409	9	0.00163097881154651	NZ_CP069563.1		SusC/RagA family TonB-linked outer membrane protein	B. fragilis	CRC vs Paired
I6J55_RS16675	19.9509264406747	5.01541196121738	1.88415785678949	2.66188522535122	0.00777043692064808	0.390510418450409	8	0.0100407133085832	NZ_CP069563.1	fmt	methionyl-tRNA formyltransferase	B. fragilis	CRC vs Paired
I6J55_RS17060	308.691245441773	-1.20919205151424	0.448430422467655	-2.69649870064617	0.00700726709846917	0.390510418450409	11	0.0882937175375754	NZ_CP069563.1	scpA	methylmalonyl-CoA mutase	B. fragilis	CRC vs Paired
I6J55_RS19610	24.2772718159778	-3.42910855342702	1.27859176433693	-2.6819416869976	0.00731962174788523	0.390510418450409	10	0.00309206399689027	NZ_CP069563.1	nth	endonuclease III	B. fragilis	CRC vs Paired
C7Y58_RS02795	111.62647887134	6.2775462725763	2.35880766407033	2.66132180601103	0.00778345275017944	0.390510418450409	9	0.0437476087472112	NZ_CP028101.1	lon	endopeptidase La	F. nucleatum	CRC vs Paired
C7Y58_RS03540	126.458504624352	7.8769336891721	2.95352756588068	2.66695790490223	0.00765412581849326	0.390510418450409	7	0.0274548099943663	NZ_CP028101.1		Na+/H+ antiporter NhaC family protein	F. nucleatum	CRC vs Paired
C7Y58_RS03755	156.308686911513	8.18432649535286	3.0534445673639	2.68035862934252	0.00735433215951309	0.390510418450409	7	0.0638460247269979	NZ_CP028101.1		ABC transporter ATP-binding protein/permease	F. nucleatum	CRC vs Paired
C7Y58_RS04695	199.494129263117	7.03153501349809	2.62281870802448	2.68090775469353	0.00734227524502852	0.390510418450409	9	0.0618073012125648	NZ_CP028101.1	infC	translation initiation factor IF-3	F. nucleatum	CRC vs Paired
C7Y58_RS08430	347.95615267811	6.98214269252367	2.58003531717118	2.70621981259508	0.00680539833203068	0.390510418450409	9	0.141351497000698	NZ_CP028101.1		Dps family protein	F. nucleatum	CRC vs Paired
I6J55_RS01880	22.2542533923733	5.37709282894898	2.03012251836453	2.64865434490169	0.00808129384844814	0.399215916113338	8	0.0136424581840818	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
C7Y58_RS08725	43.5307746876127	6.29296717795506	2.3838835810156	2.63979635082434	0.00829558594200831	0.403592825148313	8	0.0150525752815647	NZ_CP028101.1		acyl-CoA dehydratase activase	F. nucleatum	CRC vs Paired
I6J55_RS08190	33.9830794459305	3.55567013317574	1.36199795395268	2.61062810179469	0.00903761166225091	0.414568157821252	9	0.0179917350148725	NZ_CP069563.1		amidophosphoribosyltransferase	B. fragilis	CRC vs Paired
C7Y58_RS02680	384.536139886024	3.11185110474901	1.18915671670567	2.61685534045486	0.00887439419633388	0.414568157821252	11	0.124990740797372	NZ_CP028101.1	rplL	50S ribosomal protein L7/L12	F. nucleatum	CRC vs Paired
C7Y58_RS06930	76.6219655112538	7.1549968025902	2.73712166856154	2.61405873358578	0.00894736540220726	0.414568157821252	7	0.026265554610947	NZ_CP028101.1	asnA	aspartate--ammonia ligase	F. nucleatum	CRC vs Paired
C7Y58_RS08380	77.4409432154834	7.16862661237872	2.73895062634991	2.61728946239972	0.00886311454664436	0.414568157821252	7	0.021406596901548	NZ_CP028101.1	topA	type I DNA topoisomerase	F. nucleatum	CRC vs Paired
C7Y58_RS04465	86.1645400410111	7.32363917694186	2.81123797198057	2.6051295727847	0.00918395212196597	0.41534746850187	7	0.027556746170088	NZ_CP028101.1		PolC-type DNA polymerase III	F. nucleatum	CRC vs Paired
I6J55_RS01785	527.568153486228	-5.08479239312804	1.96154581382056	-2.59223738609716	0.00953539503900047	0.422383371167708	10	0.0391434914771163	NZ_CP069563.1	cobT	nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase	B. fragilis	CRC vs Paired
I6J55_RS08200	54.130683832831	6.65648253919614	2.57024906635161	2.58982003975389	0.00960261167712322	0.422383371167708	8	0.0398740340697882	NZ_CP069563.1		OmpA family protein	B. fragilis	CRC vs Paired
C7Y58_RS09615	38.1528364028952	6.09153018514344	2.35982358929	2.58134981478688	0.00984148019883137	0.427040444843886	9	0.00971791541879798	NZ_CP028101.1	dnaG	DNA primase	F. nucleatum	CRC vs Paired
I6J55_RS00155	8.19348227763087	3.89705471898495	1.77681476196088	2.19328137204589	0.0282871129126598	0.434692054372297	8	0.00292217037068751	NZ_CP069563.1		DedA family protein	B. fragilis	CRC vs Paired
I6J55_RS00190	17.5142065035959	-2.76077080169438	1.32919039050893	-2.07703186948058	0.037798617896494	0.434692054372297	9	0.00572541520303308	NZ_CP069563.1	phoU	phosphate signaling complex protein PhoU	B. fragilis	CRC vs Paired
I6J55_RS00270	16.686905064375	4.94980955929825	2.03979733596538	2.42661830762498	0.0152402804110667	0.434692054372297	8	0.00773015999222567	NZ_CP069563.1	nagA	N-acetylglucosamine-6-phosphate deacetylase	B. fragilis	CRC vs Paired
I6J55_RS00480	24.3598155976843	2.88060713664495	1.37459442178577	2.09560514068046	0.0361172328280053	0.434692054372297	10	0.0113149155051039	NZ_CP069563.1		ribonucleotide-diphosphate reductase subunit beta	B. fragilis	CRC vs Paired
I6J55_RS00485	48.2487857516815	3.2062660069808	1.45317586207172	2.20638540087624	0.0273570263515304	0.434692054372297	11	0.0251782354032493	NZ_CP069563.1		ribonucleoside-diphosphate reductase subunit alpha	B. fragilis	CRC vs Paired
I6J55_RS00495	22.4862303891531	5.38842045429577	2.36428905433806	2.27908700266956	0.0226618939816153	0.434692054372297	7	0.0130138517671316	NZ_CP069563.1		MotA/TolQ/ExbB proton channel family protein	B. fragilis	CRC vs Paired
I6J55_RS00505	120.106059094071	3.25060733360794	1.28992213486606	2.52000275500774	0.0117353915784702	0.434692054372297	11	0.0674307802398762	NZ_CP069563.1		cobaltochelatase subunit CobN	B. fragilis	CRC vs Paired
I6J55_RS00510	51.8319169300549	4.21240911017246	2.00913918610821	2.09662383736196	0.0360268874242171	0.434692054372297	8	0.0295784803219009	NZ_CP069563.1		TonB-dependent receptor	B. fragilis	CRC vs Paired
I6J55_RS00595	77.9590555241832	4.80382492375533	1.95941682987325	2.45166054027722	0.0142198738807887	0.434692054372297	8	0.0371897147757846	NZ_CP069563.1		DUF2023 family protein	B. fragilis	CRC vs Paired
I6J55_RS01130	43.8960294156873	2.33221417114061	1.1236072481201	2.07564892006761	0.0379264334130002	0.434692054372297	9	0.0207440117593572	NZ_CP069563.1		winged helix-turn-helix domain-containing protein	B. fragilis	CRC vs Paired
I6J55_RS01160	10.0303924409418	3.96526811348553	1.92474989058503	2.06014720815507	0.0393844699779318	0.434692054372297	9	0.00304109590902944	NZ_CP069563.1	map	type I methionyl aminopeptidase	B. fragilis	CRC vs Paired
I6J55_RS01665	18.0087216639658	4.84502671429215	2.28177612881711	2.12335761300293	0.033723896267713	0.434692054372297	8	0.00902135155136666	NZ_CP069563.1		PepSY-associated TM helix domain-containing protein	B. fragilis	CRC vs Paired
I6J55_RS01710	19.2946529144468	5.16716503211569	2.4801372907849	2.08341895076317	0.037213052362888	0.434692054372297	7	0.0110770644284201	NZ_CP069563.1		cobyrinate a,c-diamide synthase	B. fragilis	CRC vs Paired
I6J55_RS01720	8.28989496467792	3.97727608489529	1.84768154683624	2.15257661240679	0.031351968235604	0.434692054372297	8	0.00496089388512065	NZ_CP069563.1		sensor histidine kinase	B. fragilis	CRC vs Paired
I6J55_RS01765	8.49149348730387	3.71925707603223	1.80659721380863	2.05870851986502	0.0395221695683274	0.434692054372297	9	0.00324496826047275	NZ_CP069563.1	cobD	threonine-phosphate decarboxylase CobD	B. fragilis	CRC vs Paired
I6J55_RS01820	29.8897671166779	4.36086409822663	2.03811774887249	2.13965267739762	0.032382846091317	0.434692054372297	9	0.0159700008630596	NZ_CP069563.1		translocation/assembly module TamB domain-containing protein	B. fragilis	CRC vs Paired
I6J55_RS02130	93.8206628279707	-4.55738089156467	1.88942358151842	-2.41204827553923	0.015863180968694	0.434692054372297	10	0.00910629836446804	NZ_CP069563.1		ABC transporter permease	B. fragilis	CRC vs Paired
I6J55_RS02500	12.5401566595016	4.56493957840715	1.90477950384464	2.39657113550057	0.0165492808111562	0.434692054372297	8	0.00745833019030125	NZ_CP069563.1	serB	phosphoserine phosphatase SerB	B. fragilis	CRC vs Paired
I6J55_RS02530	12.2203646252122	4.33664243856081	1.74147603369147	2.49021080661573	0.0127667346507376	0.434692054372297	9	0.00562347902731142	NZ_CP069563.1		FHA domain-containing protein	B. fragilis	CRC vs Paired
I6J55_RS02615	314.362888650825	1.43839581130049	0.617107459049792	2.33086764745203	0.019760339700672	0.434692054372297	11	0.154280401954728	NZ_CP069563.1	ileS	isoleucine--tRNA ligase	B. fragilis	CRC vs Paired
I6J55_RS03090	15.0012555321009	4.68518843606861	2.1199542936391	2.21004219295032	0.0271022341593749	0.434692054372297	8	0.00934414944115191	NZ_CP069563.1		M16 family metallopeptidase	B. fragilis	CRC vs Paired
I6J55_RS03250	8.61474458806494	3.6127894161993	1.73769397777601	2.07907114969871	0.0376108113595049	0.434692054372297	9	0.00341486188667552	NZ_CP069563.1		iron ABC transporter permease	B. fragilis	CRC vs Paired
I6J55_RS03930	12.2448937044413	-8.20033483181084	3.84140161573906	-2.13472467919321	0.032783505885975	0.434692054372297	3	0.00412841511672711	NZ_CP069563.1		DUF5458 family protein	B. fragilis	CRC vs Paired
I6J55_RS04000	12.5086635819142	-6.2787509692666	2.53961094248501	-2.47232789252469	0.0134236331933267	0.434692054372297	5	0.00494390452250037	NZ_CP069563.1		type VI secretion system Vgr family protein	B. fragilis	CRC vs Paired
I6J55_RS05185	18.8010712770521	-2.31507950266263	1.06467303319364	-2.17445115118415	0.0296712701763423	0.434692054372297	10	0.00344884061191607	NZ_CP069563.1		BamA/TamA family outer membrane protein	B. fragilis	CRC vs Paired
I6J55_RS05630	50.2653431351835	-1.92496754669729	0.850403432614704	-2.26359334037336	0.0235991378311859	0.434692054372297	11	0.0119435219220542	NZ_CP069563.1		RNA polymerase sigma factor	B. fragilis	CRC vs Paired
I6J55_RS06015	13.0262357009431	4.61295241192815	2.23637989668251	2.06268730047658	0.03914234726421	0.434692054372297	7	0.00912328772708832	NZ_CP069563.1		MATE family efflux transporter	B. fragilis	CRC vs Paired
I6J55_RS06075	18.216133043694	-1.81985009114153	0.846822716933137	-2.14903315032965	0.0316317722030189	0.434692054372297	11	0.00419637256720822	NZ_CP069563.1		Tex family protein	B. fragilis	CRC vs Paired
I6J55_RS06455	24.6698071583561	4.07853076976896	1.83033910741325	2.2282924258407	0.025861021093767	0.434692054372297	9	0.0122153517239786	NZ_CP069563.1		glycoside hydrolase family 20 protein	B. fragilis	CRC vs Paired
I6J55_RS06515	95.0983300328445	5.09971334392301	2.15353462916886	2.3680665612938	0.0178813186053257	0.434692054372297	8	0.0430850236050204	NZ_CP069563.1		RagB/SusD family nutrient uptake outer membrane protein	B. fragilis	CRC vs Paired
I6J55_RS06715	10.8379549526996	4.34627760349935	1.97774248524978	2.19759530672692	0.0279779579822796	0.434692054372297	7	0.00640498970784412	NZ_CP069563.1		PCMD domain-containing protein	B. fragilis	CRC vs Paired
I6J55_RS07080	6.95290414555605	-3.05973823644725	1.36055454300638	-2.24889053671176	0.0245194612301775	0.434692054372297	9	0.000951404306735467	NZ_CP069563.1		AI-2E family transporter	B. fragilis	CRC vs Paired
I6J55_RS07090	16.0726327471469	4.76495417975871	1.92135954307525	2.47999089859679	0.0131385736308356	0.434692054372297	9	0.00684671313597131	NZ_CP069563.1		ABC transporter permease	B. fragilis	CRC vs Paired
I6J55_RS07165	19.3252882144068	5.0765671356221	2.03623864110293	2.49311010661912	0.012662957152761	0.434692054372297	9	0.010890181439597	NZ_CP069563.1		TonB-dependent receptor plug domain-containing protein	B. fragilis	CRC vs Paired
I6J55_RS07905	49.6802232558205	1.6101779975201	0.678065095225417	2.37466580842775	0.0175648452361622	0.434692054372297	11	0.0253651183920724	NZ_CP069563.1		alpha-2-macroglobulin family protein	B. fragilis	CRC vs Paired
I6J55_RS07930	11.9863230961561	4.1161496196228	1.84971002540736	2.22529453972997	0.0260614717698235	0.434692054372297	9	0.00446820236913264	NZ_CP069563.1		Na+/H+ antiporter NhaC family protein	B. fragilis	CRC vs Paired
I6J55_RS08025	28.0772720334312	5.71101044972327	2.50046781241791	2.28397679080732	0.0223728949911317	0.434692054372297	7	0.0196906712769001	NZ_CP069563.1		outer membrane beta-barrel protein	B. fragilis	CRC vs Paired
I6J55_RS08135	24.2037770901858	2.87175516992645	1.34311032208277	2.13813796432835	0.0325055474836471	0.434692054372297	10	0.0119095431968136	NZ_CP069563.1		Cof-type HAD-IIB family hydrolase	B. fragilis	CRC vs Paired
I6J55_RS08145	105.041819370122	1.39611299993903	0.652798205282521	2.13865937228613	0.032463265248742	0.434692054372297	10	0.052038417705906	NZ_CP069563.1		peptide chain release factor 3	B. fragilis	CRC vs Paired
I6J55_RS08155	12.7118011537742	4.5029103446991	2.0691894854667	2.17617109323532	0.0295424695410299	0.434692054372297	8	0.00771317062960539	NZ_CP069563.1		DUF4924 family protein	B. fragilis	CRC vs Paired
I6J55_RS08520	8.19687421700386	3.92973297254988	1.88467971075637	2.08509326551447	0.0370608354544721	0.434692054372297	8	0.00475702153367733	NZ_CP069563.1		CdaR family protein	B. fragilis	CRC vs Paired
I6J55_RS08545	10.6525935983109	4.14683797466335	1.86070468359957	2.2286384353272	0.0258379715547076	0.434692054372297	8	0.00620111735640081	NZ_CP069563.1	pth	aminoacyl-tRNA hydrolase	B. fragilis	CRC vs Paired
I6J55_RS08670	9.62618434985657	4.17843185564087	2.00628015321257	2.08267616511589	0.0372807514480455	0.434692054372297	7	0.00569143647779252	NZ_CP069563.1	mnmE	tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE	B. fragilis	CRC vs Paired
I6J55_RS08815	18.7352076682077	5.12239357228772	2.14753670008813	2.38524145923909	0.0170679146861526	0.434692054372297	8	0.0089873728261261	NZ_CP069563.1		HmuY family protein	B. fragilis	CRC vs Paired
I6J55_RS08975	21.6053430034194	3.79104678653689	1.73105431856065	2.19002185309187	0.0285226519913566	0.434692054372297	10	0.011009106977939	NZ_CP069563.1		hemolysin family protein	B. fragilis	CRC vs Paired
I6J55_RS09000	9.5059292223689	4.17118119282867	1.92621974681858	2.16547525261225	0.0303513085825525	0.434692054372297	7	0.0060652024554386	NZ_CP069563.1	lnb	lipoprotein N-acyltransferase Lnb	B. fragilis	CRC vs Paired
I6J55_RS09935	33.3085138324301	2.6386724661824	1.04611969262928	2.52234279191367	0.0116576044656401	0.434692054372297	11	0.0143730007767537	NZ_CP069563.1		NADH-quinone oxidoreductase subunit B	B. fragilis	CRC vs Paired
