name	La100	La101	La102	La103	La104	La105	La106	La107	La108	La109	La110	La111	La112	La113	La114	La115	La116	La117	La118	La119	La120	La121	La122	La123	La124	La125	La34	La35	La36	La37	La38	La39	La40	La41	La42	La43	La44	La46	La47	La48	La49	La51	La52	La53	La55	La56	La57	La58	La59	La60	La61	La62	La63	La64	La65	La66	La67	La69	La70	La74	La75	La76	La78	La79	La80	La81	La82	La83	La84	La85	La86	La87	La88	La90	La91	La92	La93	La94	La95	La96	La97	La98	La99	Lasse20	Lasse25	Lasse9
Collinsella sp. zg1085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.8692448879352686	1.6157689859127142	0.0	0.5810460945589887	0.0	0.0	0.0	0.0	2.3726646122698107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.18469927190453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2197814753122425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4263671897829603	1.4179265905798022	1.0682182523197408	0.0	0.0	0.0	0.0
Collinsella stercoris	5.369429478123289	0.0	0.0	0.0	0.0	0.0	0.46147307950290684	5.66743500551807	10.51338628272401	897.2520099268412	253.1578561133241	0.0	0.48420507879915725	0.0	0.0	316.47728191083377	308.8575600624025	4.313935658672383	2.6587411854143186	0.0	3.3931465102981786	52.20992484299393	20.99409679719304	4.650685730960023	2.973605705448175	0.0	0.0	95.32057668088945	0.0	0.0	0.0	1.2411520939831013	2.1336937770858753	0.0	0.0	1.7968093493210346	0.0	6.639282020397743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88.4210003446668	0.0	7.61295130660433	16.92705377890183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.88705554396064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.25830892920497	10.785856079404466	0.0	0.0	0.0	0.0	5.139010635440998	466.2956825373731	134.30763088967	0.0	1.1335127728376262	101.70400726976945	78.71119592092909	9.023223257207544	0.0	0.0	0.0
Comamonas aquatica	3.068245416070451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9328516402554095	0.0	5.435294871141331	0.0	0.0	5.560295004486815	25.803903081458866	0.0	3.6668453098715257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.481422719317471	7.814416563422647	0.0	37.47115778850096	7.564298186348919	0.0	0.0	4.0734153926184895	7.694606282133832	12.002282249452684	3.8930869235289083	0.0	3.983569212238646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.134377563655078	0.0	0.0	34.65504673535866	0.0	0.0	0.0	19.23742094144271	0.0	0.0	0.0	0.0	59.78203326867851	0.0	0.0	8.535902963367638	0.0	0.0	0.0	0.0	14.385167214093759	0.0	5.442315947628246	0.0	0.0	4.902661854274758	0.0	0.0	0.0	20.15975882682058	0.0	0.0	0.0	0.0	0.0	0.0	0.46600125101196743	0.0	0.0	0.0	0.0
Comamonas kerstersii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3464741549272619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	137.84630817877547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92.83319872933829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Comamonas terrigena	0.0	0.0	5.507270772472062	4.954084972109063	0.0	0.0	1.8756647747537505	2.6313091097048185	0.0	2.99645839257555	0.2485798439865714	11.66599874781554	0.871569141838483	7.706363750134087	4.682353687988897	0.0	0.0	5.823813139207717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7684247250644248	46.88649938053588	36.22181913873799	36.55722711073265	34.706779913836215	0.0	0.0	4.2673875541717505	20.321652488712427	20.003803749087805	12.278197220360404	6.95529629597881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.28703079931717	0.0	0.0	0.0	0.0	0.0	0.46053883652336836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.547374660352001	3.02350885979347	0.0	2.6835192456869335	3.5952853598014887	0.0	0.0	8.08568027084341	0.0	7.194614889617397	0.0	6.912892766380074	0.0	0.114391197258843	0.0	0.0	0.0	0.0	0.0	0.0
Comamonas testosteroni	72.56400409006616	118.61373664504742	318.32025064888524	33.8529139760786	154.95673131237055	36.40373410730144	4.674275708513314	47.76838076079516	46.947707710784805	86.33545743608303	4.681587061747095	48.519949337505544	19.997669754405194	48.95807558908714	78.13677716831472	69.822325985124	76.58148517940718	21.569678293361918	25.137189389371738	103.50400553347583	38.86695093614277	93.28173238614914	51.57808966223969	119.64946016924424	55.75510697715328	9.165547925467235	60.014719207085925	100.40434077053689	97.33361718232567	154.40067474488677	103.70977712178488	30.126146281226184	44.61359715725012	130.61100919929734	96.30402662060844	35.48698464909043	52.45452623217352	20.107539833204594	22.57433644498263	52.69649221988909	45.93938534479109	124.4231046340903	51.88648243891704	178.0	43.43246229771331	47.02854478657651	34.2022704478393	58.163980293169516	37.735495334057205	63.07873939757874	59.89572875611416	137.4034281937962	201.66124021374426	135.53454673047204	19.78514700144837	191.00785413144433	48.01477950713359	103.57584833759417	5.1234945563224725	84.44335195087744	53.162202666587916	10.99414969090112	72.22047783421608	99.22797604581456	25.088726608468416	162.77952373842936	92.85367700135565	37.49150986143903	56.56981903182789	70.99128186317252	94.13110760207535	202.30708113680362	94.76550952036229	138.53465530711708	110.50534468034982	154.17031906322995	166.74497508456696	183.6854363638134	707.9699176237935	4.513252691848897	29.389751150199537	1.6560967535963766	28.832828339122955	0.0	0.0	0.0
Comamonas thiooxydans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41429973997761904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22219510122344815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.2865293748045294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.187713396963277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Conchiformibius steedae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3728697659798571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3055182641822412	7.814416563422647	0.0	0.0	0.0	0.0	0.0	0.0	2.762166357689068	0.0	3.44388458619865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Coprobacter fastidiosus	118.4342730603194	9.558616139893932	14.318904008427364	0.0	0.0	0.0	0.0	4.857801433301203	5.981754264308489	132.5932838714681	163.27552752517965	45.60344965055166	59.99300926321558	50.77133764794222	37.458829503911176	0.0	0.0	18.765620115224866	22.720151948085995	113.85440608682342	266.5162349906933	34.45855039637599	20.475724036768522	0.0	0.0	0.0	0.0	0.0	10.510202794335635	0.0	44.111850902478636	14.216833076533705	0.0	90.75689460978366	0.0	0.0	93.89649999571392	11.002238776659118	0.0	0.0	0.0	139.03788200380885	10.145401594201656	29.0	88.38354215828372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2462902535177993	1.6409178643136	0.0	30.337215606363685	23.802125243931574	0.0	0.0	192.8998652548234	153.25278246804282	2.439562950624485	0.0	0.0	0.0	0.0	26.87967843576077	43.681590401248485	0.0	0.0	11.954463899838915	49.791368406849124	1.804633842556112	1.1470800024909968	235.7446719957787	0.0	0.0	216.65813698187452
Coprobacter secundus	1.8409472496422705	4.3448255181336055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.526419874363416	24.837269411658262	20.15036147349957	11.088296304500702	10.426256838416705	5.267647898987509	0.0	0.0	2.804058178137049	0.0	17.250667588912638	14.189521770337839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	104.64832714098655	2.4823041879662027	77.00694813664477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.639807454891713	4.058160637680663	0.0	0.0	0.0	0.0	0.0	5.647489097614003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0086981558315	4.9227535929408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.27585945627401	35.95285359801489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23918159426848992	0.0	0.1648927503580808	3.8374627645595303	0.0	0.0	7.952968320802958
Coprococcus eutactus	202.19737291904272	0.0	0.0	6.770582795215719	0.0	0.0	3.989509203444485	0.0	0.0	9.363932476798594	3.127963036831024	86.16930893272843	104.0556714339389	14.052780956126863	16.09559080246183	0.0	0.0	0.0	0.0	40.82657996042658	1060.2040505358946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.345153161972888	0.0	0.0	0.0	4.941225710632845	4.057256172654306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.504258351999809	18.346300438719407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.894889688787699	0.0	0.0	0.0	0.0	0.0	56.756267072216396	8.04049753513664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.15498535752299	19.937491540717346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.43710464574762	7.218535370224448	3.340870507255028	540.0450977043641	14.491627602807103	0.0	0.0
Coprococcus sp. ART55/1	0.0	0.0	0.0	7.761399789637532	0.0	0.0	1.220670726427044	0.0	0.0	11.611276271230256	1.7400589079059998	5.302726703552518	8.086224815945926	29.918823971108807	47.99412530188619	0.0	0.0	0.0	0.0	0.0	26.83670421781287	7.30938947801915	13.218505390825248	0.0	0.0	0.0	0.0	0.0	9.59627211656732	0.0	0.0	19.745601495185703	2.7156102617456592	0.0	18.57496062415296	3.44388458619865	3.7674521603218554	0.0	8.59974721713624	14.471057448985086	0.0	0.0	0.0	0.0	17.008516703999618	0.0	0.0	0.0	0.0	0.0	0.0	19.26999297839825	0.0	0.0	13.00941172697975	0.0	0.0	0.0	0.0	0.0	579.5428854075923	68.01604547579872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	390.0861158048552	215.71712158808933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.244790916353445	11.137542933110987	3.3514628504613504	3.262008757083772	8.919508047354583	0.0	0.0	7.2299712007299615
Coriobacterium glomerans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.04589871519789	4.101567425778429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.415388130874279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3015767927733134	0.0	0.5735400012454984	0.0	0.0	0.0	0.0
Corynebacterium accolens	0.0	16.94481952072106	36.89871417556282	6.2751742980048135	128.7668612314065	0.0	1.8161198612695044	5.06020982635542	0.0	6.1801954346870716	0.0	15.112771105124677	0.0	0.0	8.779413164979182	0.0	0.0	24.805130037366204	0.0	0.0	0.0	0.0	0.0	26.63574555004377	0.0	1.2220730567289648	0.0	0.0	14.1659255054089	15.128596372697839	0.0	0.0	9.116691593003285	0.0	48.2948976227977	17.518891155880087	0.0	0.0	0.0	12.286746890647715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.032720582340586	31.834642355240724	0.0	0.0	1.0649960594602894	34.17945198011706	24.858945472263645	8.36868110799936	22.697864462182196	0.0	0.0	36.341475067184234	57.14072430852656	0.0	36.51324682963436	75.3824951742966	18.956959169862394	105.40368933178004	72.5681829660432	71.15398638342201	54.50601460584823	29.80626168555779	71.56753355399556	21.232456353881656	0.0	0.9671255768247636	0.0	0.0	0.0	0.0	0.0	0.0
Corynebacterium afermentans	2.6080086036598833	0.0	14.86963108567457	0.0	0.0	2.1967770581992245	0.6401078199556449	3.0361258958132518	0.0	2.809179743039578	0.0	11.931135082993165	0.0	0.0	5.267647898987509	0.0	0.0	6.470903488008575	0.0	0.0	0.0	7.657455643639109	0.0	0.0	0.0	1.2220730567289648	15.003679801771481	11.438469201706734	37.92812312738512	13.793720222165677	10.324050211218404	0.0	6.98299781591741	13.218938997511968	243.76063711388426	3.8930869235289083	4.347060184986756	0.0	0.0	7.6450869541808	8.157460949075054	8.294873642272687	3.7682920207034725	0.0	0.0	60.46527186845552	12.38358067939009	0.0	7.187713396963277	0.0	0.0	0.0	7.960312113700431	21.958110922813905	2.9135661680215064	15.917321177620362	7.892840466926069	0.0	0.6908082547850525	9.550140994444472	7.936892229096224	1.39478018466656	0.0	0.0	0.0	15.14228127799343	0.0	0.0	0.0	4.391213311124073	0.0	0.0	0.0	12.398043081959896	0.0	7.7085159531614975	25.823336849379842	36.53957605086611	13.946874549812067	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Corynebacterium amycolatum	0.0	0.0	31.942170480337964	0.0	0.0	0.0	4.763593078739683	0.0	44.04746321899887	11.423997621694284	2.6515183358567618	66.94692463235054	4.938891803751404	0.0	15.802943696962528	136.60889866654693	0.0	11.863323061349053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.462662371893217	33.75827955398583	26.689761470649046	19.649509572018797	0.0	0.0	0.0	14.741884278047864	8.681094267022784	54.01027012253707	10.631121983482789	0.0	0.0	0.0	10.921552791686857	0.0	0.0	10.435270211178846	0.0	0.0	21.447083611460716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7266544009577407	0.0	0.0	102.88070841586534	38.886748008941915	0.0	9.284666381206904	0.0	0.0	0.0	0.0	28.770334428187518	0.0	0.0	19.542301120085998	15.125290293871808	0.0	0.0	0.0	32.34272108337364	38.07954445066109	24.66725105011679	46.48200632888371	76.53559848492225	0.0	0.0	0.0	1.541388753347277	6.741488640442418	0.0	0.0	0.0
Corynebacterium appendicis	0.0	0.0	0.0	2.9724509832654378	7.0930898135944265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8239735003702868	0.0	6.990175623265227	9.139306777683162	0.0	0.0	0.0	0.0	2.3675711637334866	3.143454874856655	2.2460116866512934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92.24829938905393	0.0	0.0	3.850560748373184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.085368766796059	0.0	0.0	0.0	4.635169606186522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Corynebacterium atypicum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1569678293361916	0.0	18.975734347803904	0.0	0.0	0.0	0.0	0.0	0.18516258435287344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7149921248305926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.685524067397841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Corynebacterium aurimucosum	0.0	0.0	9.913087390449713	0.0	0.0	0.0	1.7565749477852584	0.0	0.0	2.809179743039578	0.0	16.96872545136806	1.1136716812380616	0.0	0.0	0.0	0.0	9.059264883212006	0.0	0.0	0.0	0.0	3.369422942759377	0.0	0.0	1.5738819669994244	7.501839900885741	0.0	6.397514744378213	19.133224824294324	6.1005751248108755	0.0	0.0	4.537844730489183	4.572297999791498	0.0	0.0	0.0	2.9561631058905826	8.191164593765142	0.0	4.739927795584393	4.637897871635043	0.0	0.0	0.0	3.243318749364071	0.0	4.620672898047821	0.0	65.75509352573403	15.080864070050803	13.267186856167385	0.0	1.2873897021490377	14.470291979654874	0.0	9.036818982474658	1.8133716688107628	23.121393986549776	1.9467848863820927	0.0	0.0	0.0	0.0	11.356710958495073	0.0	3.628210631752164	8.742608395827947	0.0	0.0	11.900416537459037	0.0	7.546634919453849	0.0	12.333625525058395	0.0	7.900448875862942	13.946874549812067	0.2079839950160782	3.609267685112224	0.6810787514790293	1.555728147794404	0.0	0.0	0.0
Corynebacterium axilliensis	8.284262623390218	0.0	12.666722776685743	0.0	27.28111466767087	5.0212047044553705	0.0	7.489110543006022	0.0	8.05298193004679	0.0	3.5793405248979497	1.6462972679171346	0.0	0.0	0.0	0.0	8.627871317344766	0.0	0.0	0.0	19.839771440337692	0.0	16.066005252407354	13.381225674516788	1.0646848600290224	0.0	0.0	31.530608383006907	20.468100974826488	15.01680030722677	0.0	0.0	14.402724579378711	45.15144274794105	3.5936186986420693	8.114512345308611	0.0	10.7496840214203	0.0	0.0	12.639807454891713	7.536584041406945	38.0	0.0	0.0	8.845414770992921	0.0	0.0	0.0	0.0	0.0	29.18781108356825	0.0	0.0	31.834642355240724	0.0	0.0	0.0	0.0	5.8403546591462785	0.0	0.0	0.0	0.0	45.42684383398029	18.451692224628367	0.0	0.0	4.513191458655298	15.03482968644259	0.0	0.0	0.0	0.0	0.0	0.0	23.207568572847393	0.0	0.0	0.0	0.0	3.7337475547065697	0.0	0.0	0.0
Corynebacterium bovis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6433510749759024	2.1751833688394506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.412174534411147	0.0	0.0	4.627017968588426	10.790051134218745	2.5918638021225977	7.61021301429822	0.0	1.9904977817933895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.762166357689068	2.8576862498696864	0.0	0.0	0.0	0.0	3.5495046572982285	5.152080599415823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8808455856809205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.976929229029988	0.0	0.0	0.0	0.0	0.0	6.166812762529197	0.0	12.83822942327728	7.96964259989261	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Corynebacterium callunae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.431125374387527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.459964943211059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Corynebacterium casei	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.27466018468072	0.0	5.9929167851511	0.0	0.0	0.0	0.0	6.145589215485427	0.0	0.0	8.412174534411147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4443902024468963	0.0	0.0	7.768410761030688	8.009256903192973	0.0	0.0	6.595053492810887	6.313523103289298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.195351865289542	0.0	0.0	0.0	9.523454051421092	0.0	0.0	3.6593444259367276	29.089127002030228	17.00059505351291	0.0	0.0	0.0	18.500438287587592	28.036765722183826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Corynebacterium coyleae	0.0	12.599994002587456	0.0	0.0	6.001845226887591	0.0	1.8905510031248118	3.2385342888674686	0.0	6.929310032830959	0.0	48.12224483473911	3.9220611382731736	0.0	0.0	0.0	0.0	9.706355232012863	0.0	0.0	0.0	0.0	0.0	0.0	8.177415689982482	12.165181791983786	12.503066501476233	0.0	0.0	0.0	0.0	0.0	2.3276659386391367	7.10271349120046	130.3104929940577	0.0	0.0	0.0	0.0	7.099009314596457	48.08608559454769	0.0	0.0	0.0	0.0	2.8423845750128662	0.0	0.0	2.8237445488070017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28783677282710524	0.0	0.0	1.47682607788224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.468544216674728	0.0	0.0	21.396479103771867	0.0	0.0	0.0	0.0	0.10753875023353095	0.0	0.0	0.0	0.0
Corynebacterium dentalis	0.0	0.0	0.0	3.467859480476344	0.0	0.0	0.0	0.0	0.0	5.618359486079156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4511485269379065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4999389777527583	0.0	0.0	13.251994827640583	0.0	0.0	0.0	0.0	3.55135674560023	4.572297999791498	6.8877691723973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.617580368198193	0.0	0.0	0.0	0.0	0.0	20.107818760067737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.02350885979347	0.0	1.951650360499588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.83822942327728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Corynebacterium doosanense	0.0	0.0	0.0	0.0	6.547467520241009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12035567982936775	4.376073275516682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4292234998436237	0.0	0.0	0.0	0.0	6.279892855219943	0.0	0.0	0.0	0.0	0.0	4.39277616138352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.13439053794737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.356710958495073	0.0	0.0	0.0	0.0	11.112700203022783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Corynebacterium durum	0.0	0.0	8.260906158708094	0.0	0.0	1.8829517641707638	3.0665630444386713	3.4409426819216855	0.0	3.371015691647494	0.0	12.328839585759605	1.5494562521573032	0.0	0.0	0.0	6.961953198127925	7.76508418561029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8610060172408616	7.189263238348834	0.0	10.053237455451479	7.119339469504865	0.0	0.0	2.9095824232989207	3.7486543425780208	20.003803749087805	0.0	2.898040123324504	0.0	5.106099910174643	6.0068540354277715	0.0	3.94993982965366	0.0	0.0	0.0	0.0	5.60209602162885	0.0	0.0	0.0	0.0	0.0	6.633593428083692	9.08611486461265	0.0	0.0	0.0	0.0	0.4317551592406578	5.529028996783643	4.941838557739159	0.0	0.0	0.0	0.0	18.927851597491788	10.11866992963491	3.930561517731511	11.828234888473103	4.025278868530401	0.0	9.3503272794321	0.0	9.702816325012092	12.693181483553696	7.194614889617397	8.853715491215945	28.639127175003164	13.282737666487684	0.0	0.0	0.0	1.8668737773532849	0.0	0.0	0.0
Corynebacterium falsenii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.503066501476233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4292234998436237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Corynebacterium fournieri	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12035567982936775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.859207749504808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.235160736396386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.21241415347865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Corynebacterium freneyi	1.9943595204457931	0.0	12.666722776685743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.019754961070668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3055182641822412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
